batch_size,epoch,rank,batch,fwd_start, fwd_data_rcvd, fwd_calc_done, fwd_end, bwd_start, bwd_data_rcvd, bwd_calc_done, bwd_end, opt_start, opt_end
256, 0, 0, 12, 1591153465.1, 1591153465.101, 1591153465.107, 1591153465.107, 1591153465.602, 1591153465.602, 1591153465.824, 1591153465.824, 1591153465.825, 1591153465.828
256, 0, 0, 13, 1591153465.471, 1591153465.473, 1591153465.479, 1591153465.479, 1591153465.964, 1591153465.964, 1591153466.241, 1591153466.241, 1591153466.242, 1591153466.245
256, 0, 0, 14, 1591153465.828, 1591153465.828, 1591153465.834, 1591153465.834, 1591153466.414, 1591153466.414, 1591153466.642, 1591153466.642, 1591153466.643, 1591153466.646
256, 0, 0, 15, 1591153466.245, 1591153466.25, 1591153466.255, 1591153466.255, 1591153466.778, 1591153466.778, 1591153467.036, 1591153467.036, 1591153467.037, 1591153467.039
256, 0, 0, 16, 1591153466.646, 1591153466.646, 1591153466.651, 1591153466.652, 1591153467.046, 1591153467.046, 1591153467.393, 1591153467.393, 1591153467.394, 1591153467.395
256, 0, 0, 17, 1591153467.039, 1591153467.04, 1591153467.045, 1591153467.045, 1591153467.549, 1591153467.549, 1591153467.768, 1591153467.768, 1591153467.77, 1591153467.773
256, 0, 0, 18, 1591153467.395, 1591153467.396, 1591153467.4, 1591153467.401, 1591153467.909, 1591153467.91, 1591153468.117, 1591153468.117, 1591153468.118, 1591153468.12
256, 0, 0, 19, 1591153467.773, 1591153467.774, 1591153467.781, 1591153467.781, 1591153470.58, 1591153470.58, 1591153471.972, 1591153471.972, 1591153471.973, 1591153471.975
256, 0, 0, 20, 1591153468.12, 1591153470.454, 1591153470.46, 1591153470.46, 1591153472.114, 1591153472.114, 1591153472.355, 1591153472.355, 1591153472.356, 1591153472.358
256, 0, 0, 21, 1591153471.975, 1591153471.976, 1591153471.981, 1591153471.981, 1591153474.15, 1591153474.15, 1591153474.434, 1591153474.434, 1591153474.435, 1591153474.438
256, 0, 0, 22, 1591153472.358, 1591153474.026, 1591153474.031, 1591153474.032, 1591153474.568, 1591153474.568, 1591153474.843, 1591153474.843, 1591153474.844, 1591153474.846
256, 0, 0, 23, 1591153474.438, 1591153474.439, 1591153474.444, 1591153474.444, 1591153475.474, 1591153475.474, 1591153476.417, 1591153476.417, 1591153476.417, 1591153476.418
256, 0, 0, 24, 1591153474.846, 1591153475.465, 1591153475.472, 1591153475.472, 1591153477.13, 1591153477.13, 1591153477.368, 1591153477.368, 1591153477.369, 1591153477.371
256, 0, 0, 25, 1591153476.418, 1591153477.003, 1591153477.009, 1591153477.009, 1591153477.502, 1591153477.502, 1591153477.765, 1591153477.765, 1591153477.766, 1591153477.768
256, 0, 0, 26, 1591153477.371, 1591153477.371, 1591153477.377, 1591153477.377, 1591153477.909, 1591153477.926, 1591153478.151, 1591153478.151, 1591153478.153, 1591153478.154
256, 0, 0, 27, 1591153477.768, 1591153477.769, 1591153477.865, 1591153477.865, 1591153478.29, 1591153478.29, 1591153478.57, 1591153478.57, 1591153478.571, 1591153478.573
256, 0, 0, 28, 1591153478.154, 1591153478.155, 1591153478.16, 1591153478.16, 1591153478.708, 1591153478.708, 1591153478.908, 1591153478.908, 1591153478.909, 1591153478.912
256, 0, 0, 29, 1591153478.573, 1591153478.573, 1591153478.595, 1591153478.598, 1591153481.792, 1591153481.792, 1591153482.938, 1591153482.938, 1591153482.939, 1591153482.941
256, 0, 0, 30, 1591153478.912, 1591153481.63, 1591153481.635, 1591153481.635, 1591153483.095, 1591153483.095, 1591153484.317, 1591153484.317, 1591153484.319, 1591153484.321
256, 0, 0, 31, 1591153482.941, 1591153482.941, 1591153482.947, 1591153482.947, 1591153484.445, 1591153484.445, 1591153485.845, 1591153485.845, 1591153485.846, 1591153485.848
256, 0, 0, 32, 1591153484.321, 1591153484.321, 1591153484.327, 1591153484.328, 1591153485.972, 1591153485.972, 1591153486.365, 1591153486.365, 1591153486.366, 1591153486.368
256, 0, 0, 33, 1591153485.848, 1591153485.848, 1591153485.854, 1591153485.854, 1591153486.507, 1591153486.507, 1591153486.751, 1591153486.751, 1591153486.753, 1591153486.755
256, 0, 0, 34, 1591153486.368, 1591153486.368, 1591153486.373, 1591153486.373, 1591153487.003, 1591153487.004, 1591153487.224, 1591153487.224, 1591153487.226, 1591153487.228
256, 0, 0, 35, 1591153486.755, 1591153486.755, 1591153486.761, 1591153486.761, 1591153487.684, 1591153487.684, 1591153487.924, 1591153487.924, 1591153487.925, 1591153487.927
256, 0, 0, 36, 1591153487.228, 1591153487.566, 1591153487.57, 1591153487.57, 1591153487.933, 1591153487.933, 1591153488.285, 1591153488.285, 1591153488.286, 1591153488.288
256, 0, 0, 37, 1591153487.927, 1591153487.927, 1591153487.932, 1591153487.932, 1591153488.431, 1591153488.434, 1591153488.682, 1591153488.682, 1591153488.684, 1591153488.686
256, 0, 0, 38, 1591153488.288, 1591153488.288, 1591153488.293, 1591153488.293, 1591153488.834, 1591153488.835, 1591153489.134, 1591153489.134, 1591153489.135, 1591153489.137
256, 0, 0, 39, 1591153488.686, 1591153488.686, 1591153488.692, 1591153488.692, 1591153491.05, 1591153491.05, 1591153492.554, 1591153492.554, 1591153492.555, 1591153492.557
256, 0, 0, 40, 1591153489.137, 1591153491.043, 1591153491.049, 1591153491.049, 1591153492.563, 1591153492.563, 1591153492.921, 1591153492.921, 1591153492.923, 1591153492.925
256, 0, 0, 41, 1591153492.557, 1591153492.557, 1591153492.562, 1591153492.562, 1591153493.66, 1591153493.66, 1591153494.3, 1591153494.3, 1591153494.302, 1591153494.304
256, 0, 0, 42, 1591153492.925, 1591153493.534, 1591153493.54, 1591153493.54, 1591153494.438, 1591153494.438, 1591153494.69, 1591153494.69, 1591153494.691, 1591153494.693
256, 0, 0, 43, 1591153494.304, 1591153494.304, 1591153494.309, 1591153494.309, 1591153494.826, 1591153494.826, 1591153495.021, 1591153495.021, 1591153495.022, 1591153495.023
256, 0, 0, 44, 1591153494.693, 1591153494.693, 1591153494.698, 1591153494.698, 1591153495.024, 1591153495.073, 1591153495.085, 1591153495.085, 1591153495.086, 1591153495.088
256, 0, 0, 45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 50, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 52, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 56, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 58, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 60, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 61, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 64, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 67, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 68, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 69, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 70, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 72, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 76, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 80, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 82, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 86, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 89, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 90, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 94, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 96, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 100, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 106, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 109, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 110, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 113, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 116, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 117, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 118, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 119, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 120, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 121, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 126, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 127, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 128, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 130, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 131, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 0, 134, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 1, 0, 1591153445.955, 1591153451.034, 1591153455.46, 1591153455.46, 1591153455.529, 1591153456.407, 1591153460.972, 1591153460.972, 1591153460.976, 1591153460.981
256, 0, 1, 1, 1591153455.461, 1591153455.505, 1591153455.526, 1591153455.526, 1591153461.136, 1591153461.136, 1591153461.37, 1591153461.37, 1591153461.371, 1591153461.373
256, 0, 1, 2, 1591153460.981, 1591153460.984, 1591153461.015, 1591153461.015, 1591153461.388, 1591153461.558, 1591153461.788, 1591153461.788, 1591153461.789, 1591153461.791
256, 0, 1, 3, 1591153461.373, 1591153461.381, 1591153461.386, 1591153461.386, 1591153461.941, 1591153461.951, 1591153462.196, 1591153462.196, 1591153462.197, 1591153462.199
256, 0, 1, 4, 1591153461.791, 1591153461.792, 1591153461.798, 1591153461.798, 1591153462.337, 1591153462.337, 1591153462.626, 1591153462.626, 1591153462.627, 1591153462.629
256, 0, 1, 5, 1591153462.199, 1591153462.2, 1591153462.205, 1591153462.205, 1591153462.773, 1591153462.773, 1591153463.071, 1591153463.071, 1591153463.073, 1591153463.075
256, 0, 1, 6, 1591153462.629, 1591153462.63, 1591153462.636, 1591153462.636, 1591153463.247, 1591153463.247, 1591153463.486, 1591153463.486, 1591153463.487, 1591153463.489
256, 0, 1, 7, 1591153463.075, 1591153463.075, 1591153463.081, 1591153463.081, 1591153463.625, 1591153463.625, 1591153463.841, 1591153463.841, 1591153463.842, 1591153463.844
256, 0, 1, 8, 1591153463.489, 1591153463.489, 1591153463.494, 1591153463.494, 1591153463.996, 1591153463.996, 1591153464.262, 1591153464.262, 1591153464.264, 1591153464.266
256, 0, 1, 9, 1591153463.844, 1591153463.845, 1591153463.848, 1591153463.848, 1591153464.412, 1591153464.412, 1591153464.675, 1591153464.675, 1591153464.677, 1591153464.679
256, 0, 1, 10, 1591153464.266, 1591153464.267, 1591153464.273, 1591153464.278, 1591153464.824, 1591153464.824, 1591153465.095, 1591153465.095, 1591153465.096, 1591153465.098
256, 0, 1, 11, 1591153464.679, 1591153464.68, 1591153464.686, 1591153464.686, 1591153465.246, 1591153465.246, 1591153465.458, 1591153465.458, 1591153465.459, 1591153465.461
256, 0, 1, 12, 1591153465.098, 1591153465.099, 1591153465.104, 1591153465.104, 1591153465.634, 1591153465.636, 1591153465.824, 1591153465.824, 1591153465.825, 1591153465.828
256, 0, 1, 13, 1591153465.461, 1591153465.462, 1591153465.468, 1591153465.468, 1591153465.836, 1591153465.968, 1591153466.24, 1591153466.24, 1591153466.241, 1591153466.243
256, 0, 1, 14, 1591153465.828, 1591153465.828, 1591153465.834, 1591153465.834, 1591153466.456, 1591153466.456, 1591153466.642, 1591153466.642, 1591153466.643, 1591153466.645
256, 0, 1, 15, 1591153466.243, 1591153466.244, 1591153466.249, 1591153466.249, 1591153466.813, 1591153466.813, 1591153467.036, 1591153467.036, 1591153467.037, 1591153467.039
256, 0, 1, 16, 1591153466.646, 1591153466.674, 1591153466.679, 1591153466.679, 1591153467.047, 1591153467.047, 1591153467.392, 1591153467.392, 1591153467.393, 1591153467.395
256, 0, 1, 17, 1591153467.039, 1591153467.04, 1591153467.046, 1591153467.046, 1591153467.54, 1591153467.54, 1591153467.767, 1591153467.767, 1591153467.768, 1591153467.771
256, 0, 1, 18, 1591153467.395, 1591153467.395, 1591153467.401, 1591153467.401, 1591153467.914, 1591153467.917, 1591153468.121, 1591153468.121, 1591153468.122, 1591153468.124
256, 0, 1, 19, 1591153467.771, 1591153467.771, 1591153467.777, 1591153467.777, 1591153471.743, 1591153471.743, 1591153471.972, 1591153471.972, 1591153471.973, 1591153471.976
256, 0, 1, 20, 1591153468.124, 1591153471.569, 1591153471.578, 1591153471.578, 1591153472.127, 1591153472.127, 1591153472.355, 1591153472.355, 1591153472.356, 1591153472.359
256, 0, 1, 21, 1591153471.976, 1591153471.977, 1591153471.983, 1591153471.983, 1591153473.805, 1591153473.805, 1591153474.434, 1591153474.434, 1591153474.435, 1591153474.437
256, 0, 1, 22, 1591153472.359, 1591153473.667, 1591153473.674, 1591153473.674, 1591153474.576, 1591153474.576, 1591153474.842, 1591153474.842, 1591153474.843, 1591153474.845
256, 0, 1, 23, 1591153474.437, 1591153474.438, 1591153474.443, 1591153474.443, 1591153475.477, 1591153475.477, 1591153476.417, 1591153476.417, 1591153476.418, 1591153476.42
256, 0, 1, 24, 1591153474.845, 1591153475.339, 1591153475.344, 1591153475.344, 1591153476.551, 1591153476.551, 1591153477.367, 1591153477.367, 1591153477.369, 1591153477.371
256, 0, 1, 25, 1591153476.42, 1591153476.421, 1591153476.426, 1591153476.426, 1591153477.379, 1591153477.38, 1591153477.765, 1591153477.765, 1591153477.766, 1591153477.77
256, 0, 1, 26, 1591153477.371, 1591153477.372, 1591153477.378, 1591153477.378, 1591153477.901, 1591153477.901, 1591153478.15, 1591153478.15, 1591153478.151, 1591153478.153
256, 0, 1, 27, 1591153477.77, 1591153477.77, 1591153477.775, 1591153477.776, 1591153478.371, 1591153478.371, 1591153478.57, 1591153478.57, 1591153478.571, 1591153478.573
256, 0, 1, 28, 1591153478.153, 1591153478.154, 1591153478.167, 1591153478.167, 1591153478.711, 1591153478.711, 1591153478.908, 1591153478.908, 1591153478.909, 1591153478.91
256, 0, 1, 29, 1591153478.573, 1591153478.573, 1591153478.594, 1591153478.594, 1591153482.672, 1591153482.672, 1591153482.938, 1591153482.938, 1591153482.939, 1591153482.941
256, 0, 1, 30, 1591153478.91, 1591153482.538, 1591153482.544, 1591153482.544, 1591153484.1, 1591153484.1, 1591153484.339, 1591153484.339, 1591153484.34, 1591153484.342
256, 0, 1, 31, 1591153482.941, 1591153483.974, 1591153483.979, 1591153483.979, 1591153485.563, 1591153485.563, 1591153485.93, 1591153485.93, 1591153485.932, 1591153485.934
256, 0, 1, 32, 1591153484.342, 1591153485.43, 1591153485.437, 1591153485.437, 1591153485.942, 1591153486.13, 1591153486.4, 1591153486.4, 1591153486.401, 1591153486.403
256, 0, 1, 33, 1591153485.934, 1591153485.935, 1591153485.94, 1591153485.941, 1591153486.41, 1591153486.539, 1591153486.749, 1591153486.749, 1591153486.751, 1591153486.753
256, 0, 1, 34, 1591153486.403, 1591153486.404, 1591153486.409, 1591153486.409, 1591153486.89, 1591153486.896, 1591153487.224, 1591153487.224, 1591153487.225, 1591153487.227
256, 0, 1, 35, 1591153486.753, 1591153486.753, 1591153486.759, 1591153486.759, 1591153487.381, 1591153487.381, 1591153487.904, 1591153487.904, 1591153487.905, 1591153487.907
256, 0, 1, 36, 1591153487.227, 1591153487.227, 1591153487.232, 1591153487.232, 1591153488.072, 1591153488.072, 1591153488.295, 1591153488.295, 1591153488.298, 1591153488.3
256, 0, 1, 37, 1591153487.907, 1591153487.908, 1591153487.913, 1591153487.913, 1591153488.486, 1591153488.486, 1591153488.683, 1591153488.683, 1591153488.685, 1591153488.687
256, 0, 1, 38, 1591153488.3, 1591153488.301, 1591153488.307, 1591153488.307, 1591153488.873, 1591153488.873, 1591153489.138, 1591153489.138, 1591153489.139, 1591153489.14
256, 0, 1, 39, 1591153488.687, 1591153488.687, 1591153488.693, 1591153488.693, 1591153492.346, 1591153492.346, 1591153492.55, 1591153492.55, 1591153492.551, 1591153492.553
256, 0, 1, 40, 1591153489.14, 1591153492.209, 1591153492.215, 1591153492.215, 1591153492.697, 1591153492.697, 1591153492.914, 1591153492.914, 1591153492.915, 1591153492.918
256, 0, 1, 41, 1591153492.553, 1591153492.574, 1591153492.579, 1591153492.579, 1591153493.851, 1591153493.851, 1591153494.31, 1591153494.31, 1591153494.312, 1591153494.314
256, 0, 1, 42, 1591153492.918, 1591153493.678, 1591153493.686, 1591153493.687, 1591153494.321, 1591153494.322, 1591153494.688, 1591153494.688, 1591153494.689, 1591153494.692
256, 0, 1, 43, 1591153494.314, 1591153494.314, 1591153494.32, 1591153494.32, 1591153494.828, 1591153494.828, 1591153495.021, 1591153495.021, 1591153495.022, 1591153495.024
256, 0, 1, 44, 1591153494.692, 1591153494.692, 1591153494.698, 1591153494.698, 1591153495.025, 1591153495.152, 1591153495.168, 1591153495.168, 1591153495.17, 1591153495.172
256, 0, 1, 45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
256, 0, 1, 46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
