epoch,rank, batch,next,cuda
0, 0, 0, 2.8738224506378174, 0.0017268657684326172
0, 0, 1, 0.00017189979553222656, 0.008503437042236328
0, 0, 2, 0.00035262107849121094, 0.00011992454528808594
0, 0, 3, 0.0001842975616455078, 0.00012087821960449219
0, 0, 4, 0.00013446807861328125, 9.751319885253906e-05
0, 0, 5, 0.00014591217041015625, 9.775161743164062e-05
0, 0, 6, 0.00015115737915039062, 8.463859558105469e-05
0, 0, 7, 0.00018906593322753906, 0.00010347366333007812
0, 0, 8, 0.00016164779663085938, 0.00010275840759277344
0, 0, 9, 0.00016617774963378906, 0.0011255741119384766
0, 0, 10, 0.000255584716796875, 0.004573822021484375
0, 0, 11, 0.0002994537353515625, 0.0002906322479248047
0, 0, 12, 0.00022077560424804688, 0.00010657310485839844
0, 0, 13, 0.0001366138458251953, 0.011969327926635742
0, 0, 14, 0.00014710426330566406, 0.00026345252990722656
0, 0, 15, 0.00018715858459472656, 0.00011587142944335938
0, 0, 16, 0.0001583099365234375, 9.822845458984375e-05
0, 0, 17, 0.00014138221740722656, 0.0004277229309082031
0, 0, 18, 0.00015020370483398438, 0.0002720355987548828
0, 0, 19, 0.00014781951904296875, 0.0001552104949951172
0, 0, 20, 0.8926160335540771, 0.0003154277801513672
0, 0, 21, 0.0003159046173095703, 0.0003082752227783203
0, 0, 22, 0.00020885467529296875, 0.00010633468627929688
0, 0, 23, 0.00019788742065429688, 0.00012969970703125
0, 0, 24, 0.00024318695068359375, 0.00012183189392089844
0, 0, 25, 0.00020742416381835938, 0.00011134147644042969
0, 0, 26, 0.3783242702484131, 0.0003097057342529297
0, 0, 27, 0.00018548965454101562, 0.00026607513427734375
0, 0, 28, 0.00014019012451171875, 0.00037932395935058594
0, 0, 29, 0.00018978118896484375, 0.0002887248992919922
0, 0, 30, 0.9526450634002686, 0.00022935867309570312
0, 0, 31, 0.0004754066467285156, 0.0003311634063720703
0, 0, 32, 0.00019502639770507812, 9.846687316894531e-05
0, 0, 33, 0.0002562999725341797, 0.00011968612670898438
0, 0, 34, 0.35431575775146484, 0.00034236907958984375
0, 0, 35, 0.00015687942504882812, 0.00011324882507324219
0, 0, 36, 0.00017309188842773438, 0.00011229515075683594
0, 0, 37, 0.00021409988403320312, 0.0004246234893798828
0, 0, 38, 0.00015497207641601562, 8.487701416015625e-05
0, 0, 39, 0.0002551078796386719, 0.0004131793975830078
0, 0, 40, 0.7069616317749023, 0.0003311634063720703
0, 0, 41, 0.000164031982421875, 0.000293731689453125
0, 0, 42, 0.0009970664978027344, 0.00030517578125
0, 0, 43, 0.00019979476928710938, 0.00030541419982910156
0, 0, 44, 0.0005240440368652344, 0.00036025047302246094
0, 0, 45, 0.00016260147094726562, 0.00010061264038085938
