epoch,rank, batch,next,cuda
0, 0, 0, 11.782208681106567, 0.23787975311279297
0, 0, 1, 0.0005943775177001953, 0.0952305793762207
0, 0, 2, 0.0009295940399169922, 0.00012445449829101562
0, 0, 3, 4.00543212890625e-05, 0.0001010894775390625
0, 0, 4, 4.5299530029296875e-05, 0.000110626220703125
0, 0, 5, 3.838539123535156e-05, 9.846687316894531e-05
0, 0, 6, 0.0002853870391845703, 0.005756855010986328
0, 0, 7, 0.00011467933654785156, 0.00011801719665527344
0, 0, 8, 3.910064697265625e-05, 9.989738464355469e-05
0, 0, 9, 4.4345855712890625e-05, 0.0001068115234375
0, 0, 10, 0.00015616416931152344, 0.00010704994201660156
0, 0, 11, 3.5762786865234375e-05, 0.0001327991485595703
0, 0, 12, 0.0002028942108154297, 0.00014591217041015625
0, 0, 13, 3.7670135498046875e-05, 0.00010967254638671875
0, 0, 14, 4.6253204345703125e-05, 0.00011849403381347656
0, 0, 15, 6.818771362304688e-05, 0.0001552104949951172
0, 0, 16, 8.654594421386719e-05, 0.00011205673217773438
0, 0, 17, 0.00023174285888671875, 0.00013017654418945312
0, 0, 18, 4.744529724121094e-05, 0.00011348724365234375
0, 0, 19, 4.4345855712890625e-05, 0.00010251998901367188
0, 0, 20, 0.0005700588226318359, 0.0001583099365234375
0, 0, 21, 4.792213439941406e-05, 0.00026869773864746094
0, 0, 22, 8.62601900100708, 0.0003859996795654297
0, 0, 23, 1.9352381229400635, 0.0005350112915039062
0, 0, 24, 0.0011944770812988281, 0.00010228157043457031
0, 0, 25, 0.0001461505889892578, 0.00011992454528808594
0, 0, 26, 0.00015020370483398438, 0.00013971328735351562
0, 0, 27, 0.0002560615539550781, 0.00012302398681640625
0, 0, 28, 8.916854858398438e-05, 0.0001468658447265625
0, 0, 29, 4.4345855712890625e-05, 0.000118255615234375
0, 0, 30, 4.410743713378906e-05, 0.00010275840759277344
0, 0, 31, 4.601478576660156e-05, 0.00013446807861328125
0, 0, 32, 7.729728698730469, 0.00045299530029296875
0, 0, 33, 2.389657735824585, 0.0031239986419677734
0, 0, 34, 4.9114227294921875e-05, 0.00013327598571777344
0, 0, 35, 9.72747802734375e-05, 0.00014662742614746094
0, 0, 36, 4.5299530029296875e-05, 0.00011539459228515625
0, 0, 37, 6.67572021484375e-05, 0.0001010894775390625
0, 0, 38, 0.00010728836059570312, 0.00011491775512695312
0, 0, 39, 7.534027099609375e-05, 0.00016927719116210938
0, 0, 40, 4.220008850097656e-05, 0.0001087188720703125
0, 0, 41, 3.790855407714844e-05, 0.00011467933654785156
0, 0, 42, 3.6646509170532227, 0.00026345252990722656
0, 0, 43, 5.1975250244140625e-05, 0.0001552104949951172
0, 0, 44, 7.486498594284058, 0.0004334449768066406
0, 0, 45, 2.9647793769836426, 0.01044154167175293
0, 0, 46, 0.0007069110870361328, 0.0001468658447265625
0, 0, 47, 4.887580871582031e-05, 0.000102996826171875
0, 0, 48, 0.000164031982421875, 0.00012373924255371094
0, 0, 49, 4.506111145019531e-05, 0.00012350082397460938
0, 0, 50, 4.673004150390625e-05, 0.0001251697540283203
0, 0, 51, 9.1552734375e-05, 0.00010204315185546875
0, 0, 52, 5.078315734863281e-05, 0.0001239776611328125
0, 0, 53, 5.1975250244140625e-05, 0.00013399124145507812
0, 0, 54, 4.142659664154053, 0.00021600723266601562
0, 0, 55, 0.00022745132446289062, 0.00025391578674316406
0, 0, 56, 5.125999450683594e-05, 0.00016808509826660156
0, 0, 57, 0.00043320655822753906, 0.00014328956604003906
0, 0, 58, 4.744529724121094e-05, 0.00011134147644042969
0, 0, 59, 3.790855407714844e-05, 8.845329284667969e-05
0, 0, 60, 5.0067901611328125e-05, 0.0001289844512939453
0, 0, 61, 3.719329833984375e-05, 0.00010418891906738281
0, 0, 62, 4.2438507080078125e-05, 9.918212890625e-05
0, 0, 63, 4.5299530029296875e-05, 0.0001087188720703125
0, 0, 64, 1.2756402492523193, 0.0002448558807373047
0, 0, 65, 8.797645568847656e-05, 0.00019502639770507812
1, 0, 0, 9.168500900268555, 0.0037653446197509766
1, 0, 1, 0.001969575881958008, 0.04049086570739746
1, 0, 2, 0.0012471675872802734, 0.00012350082397460938
1, 0, 3, 5.078315734863281e-05, 0.00011420249938964844
1, 0, 4, 4.76837158203125e-05, 0.00010800361633300781
1, 0, 5, 5.7697296142578125e-05, 0.00013327598571777344
1, 0, 6, 4.792213439941406e-05, 0.00011324882507324219
