batch_size,epoch,rank,batch,fwd_start, fwd_data_rcvd, fwd_calc_done, fwd_end, bwd_start, bwd_data_rcvd, bwd_calc_done, bwd_end, opt_start, opt_end
512, 2, 3, 45, 1590992331.483, 1590992331.998, 1590992332.003, 1590992332.003, 1590992332.039, 1590992332.039, 1590992332.044, 1590992332.044, 1590992332.044, 1590992332.045
512, 2, 3, 46, 1590992332.045, 1590992332.957, 1590992332.958, 1590992332.958, 1590992332.993, 1590992332.993, 1590992332.995, 1590992333.007, 1590992333.008, 1590992333.169
512, 2, 3, 47, 1590992333.169, 1590992333.454, 1590992333.456, 1590992333.456, 1590992333.511, 1590992333.511, 1590992333.512, 1590992333.512, 1590992333.513, 1590992333.514
512, 2, 3, 48, 1590992333.514, 1590992334.266, 1590992334.268, 1590992334.268, 1590992334.3, 1590992334.3, 1590992334.302, 1590992334.312, 1590992334.313, 1590992334.468
512, 2, 3, 49, 1590992334.468, 1590992334.817, 1590992334.818, 1590992334.818, 1590992334.85, 1590992334.85, 1590992334.856, 1590992334.856, 1590992334.856, 1590992335.076
512, 2, 3, 50, 1590992335.076, 1590992340.093, 1590992340.095, 1590992340.095, 1590992340.127, 1590992340.127, 1590992340.129, 1590992340.129, 1590992340.129, 1590992340.302
512, 2, 3, 51, 1590992340.302, 1590992340.762, 1590992340.764, 1590992340.764, 1590992340.796, 1590992340.796, 1590992340.798, 1590992340.798, 1590992340.799, 1590992340.8
512, 2, 3, 52, 1590992340.8, 1590992341.598, 1590992341.6, 1590992341.6, 1590992341.632, 1590992341.632, 1590992341.636, 1590992341.636, 1590992341.636, 1590992341.843
512, 2, 3, 53, 1590992341.843, 1590992342.27, 1590992342.272, 1590992342.272, 1590992342.313, 1590992342.313, 1590992342.316, 1590992342.316, 1590992342.316, 1590992342.482
512, 2, 3, 54, 1590992342.482, 1590992342.96, 1590992342.961, 1590992342.961, 1590992342.993, 1590992342.993, 1590992342.998, 1590992342.998, 1590992342.998, 1590992343.145
512, 2, 3, 55, 1590992343.146, 1590992343.547, 1590992343.549, 1590992343.549, 1590992343.586, 1590992343.586, 1590992343.588, 1590992343.589, 1590992343.589, 1590992343.789
512, 2, 3, 56, 1590992343.79, 1590992344.228, 1590992344.23, 1590992344.23, 1590992344.262, 1590992344.262, 1590992344.264, 1590992344.264, 1590992344.264, 1590992344.265
512, 2, 3, 57, 1590992344.265, 1590992345.09, 1590992345.091, 1590992345.091, 1590992345.122, 1590992345.122, 1590992345.123, 1590992345.123, 1590992345.123, 1590992345.277
512, 2, 3, 58, 1590992345.277, 1590992345.629, 1590992345.63, 1590992345.63, 1590992345.661, 1590992345.661, 1590992345.698, 1590992345.698, 1590992345.698, 1590992345.828
512, 2, 3, 59, 1590992345.828, 1590992346.237, 1590992346.239, 1590992346.239, 1590992346.269, 1590992346.269, 1590992346.271, 1590992346.271, 1590992346.272, 1590992346.432
512, 2, 3, 60, 1590992346.432, 1590992350.85, 1590992350.851, 1590992350.851, 1590992350.882, 1590992350.882, 1590992350.884, 1590992350.884, 1590992350.884, 1590992350.885
512, 2, 3, 61, 1590992350.885, 1590992351.423, 1590992351.426, 1590992351.426, 1590992351.456, 1590992351.456, 1590992351.458, 1590992351.458, 1590992351.459, 1590992351.46
512, 2, 3, 62, 1590992351.46, 1590992352.042, 1590992352.044, 1590992352.044, 1590992352.074, 1590992352.074, 1590992352.076, 1590992352.076, 1590992352.076, 1590992352.248
512, 2, 3, 63, 1590992352.248, 1590992352.878, 1590992352.879, 1590992352.88, 1590992352.91, 1590992352.91, 1590992352.912, 1590992352.912, 1590992352.912, 1590992352.913
512, 2, 3, 64, 1590992352.913, 1590992353.54, 1590992353.541, 1590992353.541, 1590992353.572, 1590992353.572, 1590992353.574, 1590992353.574, 1590992353.574, 1590992353.575
512, 2, 3, 65, 1590992353.575, 1590992354.046, 1590992354.047, 1590992354.047, 1590992354.078, 1590992354.078, 1590992354.08, 1590992354.08, 1590992354.081, 1590992354.331
512, 2, 3, 66, 1590992354.331, 1590992354.698, 1590992354.699, 1590992354.699, 1590992354.73, 1590992354.73, 1590992354.731, 1590992354.731, 1590992354.731, 1590992354.732
512, 3, 0, 0, 1590992356.119, 1590992361.902, 1590992361.906, 1590992361.907, 1590992362.98, 1590992364.533, 1590992364.535, 1590992364.535, 1590992364.535, 1590992364.536
512, 3, 0, 1, 1590992361.907, 1590992362.836, 1590992362.836, 1590992362.836, 1590992364.943, 1590992365.35, 1590992365.351, 1590992365.351, 1590992365.351, 1590992365.351
512, 3, 0, 2, 1590992362.836, 1590992362.976, 1590992362.977, 1590992362.977, 1590992366.092, 1590992366.092, 1590992366.092, 1590992366.092, 1590992366.093, 1590992366.093
512, 3, 0, 3, 1590992362.977, 1590992362.978, 1590992362.978, 1590992362.978, 1590992366.303, 1590992366.789, 1590992366.79, 1590992366.79, 1590992366.79, 1590992366.791
512, 3, 0, 4, 1590992364.536, 1590992364.537, 1590992364.537, 1590992364.538, 1590992367.141, 1590992367.474, 1590992367.475, 1590992367.475, 1590992367.475, 1590992367.476
512, 3, 0, 5, 1590992365.351, 1590992365.804, 1590992365.804, 1590992365.805, 1590992367.901, 1590992368.374, 1590992368.375, 1590992368.375, 1590992368.375, 1590992368.376
512, 3, 0, 6, 1590992366.093, 1590992366.094, 1590992366.095, 1590992366.095, 1590992368.682, 1590992368.969, 1590992368.97, 1590992368.97, 1590992368.971, 1590992368.972
512, 3, 0, 7, 1590992366.791, 1590992366.791, 1590992366.792, 1590992366.792, 1590992373.155, 1590992373.155, 1590992373.165, 1590992373.165, 1590992373.166, 1590992373.166
512, 3, 0, 8, 1590992367.476, 1590992367.477, 1590992367.477, 1590992367.477, 1590992374.668, 1590992374.668, 1590992374.669, 1590992374.669, 1590992374.67, 1590992374.67
512, 3, 0, 9, 1590992368.376, 1590992368.377, 1590992368.377, 1590992368.377, 1590992374.673, 1590992375.433, 1590992375.433, 1590992375.433, 1590992375.434, 1590992375.434
512, 3, 0, 10, 1590992368.972, 1590992372.973, 1590992372.975, 1590992372.975, 1590992375.836, 1590992376.42, 1590992376.423, 1590992376.423, 1590992376.424, 1590992376.424
512, 3, 0, 11, 1590992373.166, 1590992374.485, 1590992374.485, 1590992374.486, 1590992376.752, 1590992376.88, 1590992376.88, 1590992376.88, 1590992376.881, 1590992376.881
512, 3, 0, 12, 1590992374.67, 1590992374.671, 1590992374.672, 1590992374.672, 1590992376.883, 1590992377.536, 1590992377.537, 1590992377.537, 1590992377.537, 1590992377.537
512, 3, 0, 13, 1590992375.434, 1590992375.435, 1590992375.436, 1590992375.436, 1590992377.539, 1590992378.336, 1590992378.337, 1590992378.337, 1590992378.337, 1590992378.338
512, 3, 0, 14, 1590992376.424, 1590992376.425, 1590992376.425, 1590992376.426, 1590992378.711, 1590992378.992, 1590992378.993, 1590992378.993, 1590992378.993, 1590992378.994
512, 3, 0, 15, 1590992376.881, 1590992376.882, 1590992376.882, 1590992376.882, 1590992378.996, 1590992379.621, 1590992379.622, 1590992379.622, 1590992379.622, 1590992379.623
512, 3, 0, 16, 1590992377.537, 1590992377.538, 1590992377.539, 1590992377.539, 1590992379.986, 1590992380.276, 1590992380.277, 1590992380.277, 1590992380.277, 1590992380.278
512, 3, 0, 17, 1590992378.338, 1590992378.339, 1590992378.34, 1590992378.34, 1590992384.629, 1590992384.629, 1590992384.646, 1590992384.646, 1590992384.647, 1590992384.648
512, 3, 0, 18, 1590992378.994, 1590992378.995, 1590992378.995, 1590992378.995, 1590992386.64, 1590992386.64, 1590992386.648, 1590992386.648, 1590992386.648, 1590992386.649
512, 3, 0, 19, 1590992379.623, 1590992379.624, 1590992379.624, 1590992379.624, 1590992386.943, 1590992387.298, 1590992387.3, 1590992387.3, 1590992387.3, 1590992387.301
512, 3, 0, 20, 1590992380.278, 1590992384.449, 1590992384.45, 1590992384.451, 1590992387.645, 1590992388.501, 1590992388.504, 1590992388.504, 1590992388.504, 1590992388.505
512, 3, 0, 21, 1590992384.648, 1590992386.452, 1590992386.453, 1590992386.453, 1590992388.878, 1590992388.92, 1590992388.921, 1590992388.921, 1590992388.921, 1590992388.922
512, 3, 0, 22, 1590992386.649, 1590992386.65, 1590992386.65, 1590992386.651, 1590992389.318, 1590992389.629, 1590992389.63, 1590992389.63, 1590992389.631, 1590992389.631
512, 3, 0, 23, 1590992387.301, 1590992387.301, 1590992387.302, 1590992387.302, 1590992390.044, 1590992390.321, 1590992390.322, 1590992390.322, 1590992390.323, 1590992390.323
512, 3, 0, 24, 1590992388.505, 1590992388.506, 1590992388.506, 1590992388.506, 1590992390.325, 1590992390.964, 1590992390.965, 1590992390.965, 1590992390.965, 1590992390.966
512, 3, 0, 25, 1590992388.922, 1590992388.923, 1590992388.923, 1590992388.924, 1590992391.313, 1590992391.72, 1590992391.72, 1590992391.72, 1590992391.721, 1590992391.722
512, 3, 0, 26, 1590992389.631, 1590992389.632, 1590992389.632, 1590992389.632, 1590992392.056, 1590992392.339, 1590992392.348, 1590992392.348, 1590992392.349, 1590992392.35
512, 3, 0, 27, 1590992390.323, 1590992390.324, 1590992390.325, 1590992390.325, 1590992396.066, 1590992396.066, 1590992396.074, 1590992396.074, 1590992396.075, 1590992396.075
512, 3, 0, 28, 1590992390.966, 1590992390.967, 1590992390.968, 1590992390.968, 1590992398.372, 1590992398.372, 1590992398.383, 1590992398.383, 1590992398.384, 1590992398.385
512, 3, 0, 29, 1590992391.722, 1590992391.723, 1590992391.723, 1590992391.723, 1590992398.616, 1590992399.144, 1590992399.144, 1590992399.144, 1590992399.145, 1590992399.145
512, 3, 0, 30, 1590992392.35, 1590992395.872, 1590992395.873, 1590992395.873, 1590992399.583, 1590992399.84, 1590992399.844, 1590992399.844, 1590992399.844, 1590992399.845
512, 3, 0, 31, 1590992396.075, 1590992398.184, 1590992398.186, 1590992398.186, 1590992400.184, 1590992400.397, 1590992400.398, 1590992400.398, 1590992400.398, 1590992400.399
512, 3, 0, 32, 1590992398.385, 1590992398.386, 1590992398.394, 1590992398.394, 1590992400.727, 1590992401.187, 1590992401.187, 1590992401.187, 1590992401.188, 1590992401.188
512, 3, 0, 33, 1590992399.145, 1590992399.147, 1590992399.147, 1590992399.147, 1590992401.534, 1590992401.859, 1590992401.86, 1590992401.86, 1590992401.86, 1590992401.861
512, 3, 0, 34, 1590992399.845, 1590992399.846, 1590992399.846, 1590992399.846, 1590992402.208, 1590992402.479, 1590992402.48, 1590992402.48, 1590992402.481, 1590992402.481
512, 3, 0, 35, 1590992400.399, 1590992400.4, 1590992400.4, 1590992400.4, 1590992402.885, 1590992403.221, 1590992403.221, 1590992403.221, 1590992403.222, 1590992403.222
512, 3, 0, 36, 1590992401.188, 1590992401.189, 1590992401.19, 1590992401.19, 1590992403.593, 1590992403.847, 1590992403.847, 1590992403.847, 1590992403.848, 1590992403.848
512, 3, 0, 37, 1590992401.861, 1590992401.862, 1590992401.863, 1590992401.863, 1590992407.3, 1590992407.3, 1590992407.301, 1590992407.301, 1590992407.302, 1590992407.303
512, 3, 0, 38, 1590992402.481, 1590992402.482, 1590992402.483, 1590992402.483, 1590992409.82, 1590992409.82, 1590992409.832, 1590992409.832, 1590992409.832, 1590992409.833
512, 3, 0, 39, 1590992403.222, 1590992403.223, 1590992403.224, 1590992403.224, 1590992409.835, 1590992410.651, 1590992410.652, 1590992410.652, 1590992410.653, 1590992410.653
512, 3, 0, 40, 1590992403.848, 1590992407.071, 1590992407.072, 1590992407.072, 1590992411.058, 1590992411.338, 1590992411.338, 1590992411.338, 1590992411.339, 1590992411.339
512, 3, 0, 41, 1590992407.303, 1590992409.603, 1590992409.604, 1590992409.604, 1590992411.767, 1590992412.144, 1590992412.155, 1590992412.155, 1590992412.156, 1590992412.156
512, 3, 0, 42, 1590992409.833, 1590992409.834, 1590992409.834, 1590992409.834, 1590992412.481, 1590992412.805, 1590992412.806, 1590992412.806, 1590992412.806, 1590992412.807
512, 3, 0, 43, 1590992410.653, 1590992410.655, 1590992410.656, 1590992410.656, 1590992413.131, 1590992413.632, 1590992413.632, 1590992413.632, 1590992413.633, 1590992413.634
512, 3, 0, 44, 1590992411.339, 1590992411.34, 1590992411.341, 1590992411.341, 1590992414.018, 1590992414.24, 1590992414.24, 1590992414.24, 1590992414.24, 1590992414.241
512, 3, 0, 45, 1590992412.156, 1590992412.157, 1590992412.157, 1590992412.158, 1590992414.542, 1590992415.105, 1590992415.106, 1590992415.106, 1590992415.107, 1590992415.107
512, 3, 0, 46, 1590992412.807, 1590992412.808, 1590992412.809, 1590992412.809, 1590992415.417, 1590992415.718, 1590992415.718, 1590992415.718, 1590992415.719, 1590992415.719
512, 3, 0, 47, 1590992413.634, 1590992413.636, 1590992413.636, 1590992413.636, 1590992418.787, 1590992418.788, 1590992418.795, 1590992418.795, 1590992418.796, 1590992418.797
512, 3, 0, 48, 1590992414.241, 1590992414.241, 1590992414.242, 1590992414.242, 1590992421.585, 1590992421.585, 1590992421.594, 1590992421.594, 1590992421.595, 1590992421.596
512, 3, 0, 49, 1590992415.107, 1590992415.107, 1590992415.108, 1590992415.108, 1590992421.828, 1590992422.589, 1590992422.59, 1590992422.59, 1590992422.591, 1590992422.592
512, 3, 0, 50, 1590992415.719, 1590992418.606, 1590992418.606, 1590992418.607, 1590992423.013, 1590992423.062, 1590992423.063, 1590992423.063, 1590992423.063, 1590992423.064
512, 3, 0, 51, 1590992418.797, 1590992421.391, 1590992421.392, 1590992421.392, 1590992423.065, 1590992423.802, 1590992423.803, 1590992423.803, 1590992423.805, 1590992423.806
512, 3, 0, 52, 1590992421.596, 1590992421.596, 1590992421.597, 1590992421.597, 1590992424.165, 1590992424.592, 1590992424.592, 1590992424.592, 1590992424.593, 1590992424.593
512, 3, 0, 53, 1590992422.592, 1590992422.592, 1590992422.593, 1590992422.593, 1590992424.943, 1590992425.177, 1590992425.177, 1590992425.177, 1590992425.178, 1590992425.178
512, 3, 0, 54, 1590992423.064, 1590992423.064, 1590992423.065, 1590992423.065, 1590992425.59, 1590992425.898, 1590992425.899, 1590992425.899, 1590992425.899, 1590992425.899
512, 3, 0, 55, 1590992423.806, 1590992423.807, 1590992423.808, 1590992423.808, 1590992426.23, 1590992426.441, 1590992426.442, 1590992426.442, 1590992426.442, 1590992426.443
512, 3, 0, 56, 1590992424.593, 1590992424.593, 1590992424.594, 1590992424.594, 1590992426.795, 1590992427.175, 1590992427.176, 1590992427.176, 1590992427.176, 1590992427.177
512, 3, 0, 57, 1590992425.178, 1590992425.178, 1590992425.178, 1590992425.178, 1590992429.444, 1590992429.444, 1590992429.449, 1590992429.449, 1590992429.449, 1590992429.449
512, 3, 0, 58, 1590992425.899, 1590992425.9, 1590992425.9, 1590992425.9, 1590992432.273, 1590992432.273, 1590992432.274, 1590992432.274, 1590992432.275, 1590992432.276
512, 3, 0, 59, 1590992426.443, 1590992426.443, 1590992426.444, 1590992426.444, 1590992432.277, 1590992433.251, 1590992433.252, 1590992433.252, 1590992433.253, 1590992433.253
512, 3, 0, 60, 1590992427.177, 1590992429.263, 1590992429.264, 1590992429.264, 1590992433.711, 1590992433.712, 1590992433.712, 1590992433.712, 1590992433.713, 1590992433.713
512, 3, 0, 61, 1590992429.449, 1590992432.094, 1590992432.095, 1590992432.095, 1590992434.128, 1590992434.429, 1590992434.429, 1590992434.429, 1590992434.43, 1590992434.43
512, 3, 0, 62, 1590992432.276, 1590992432.276, 1590992432.277, 1590992432.277, 1590992434.892, 1590992435.102, 1590992435.103, 1590992435.103, 1590992435.104, 1590992435.104
512, 3, 0, 63, 1590992433.253, 1590992433.253, 1590992433.254, 1590992433.254, 1590992435.106, 1590992435.792, 1590992435.793, 1590992435.793, 1590992435.793, 1590992435.794
512, 3, 0, 64, 1590992433.713, 1590992433.713, 1590992433.714, 1590992433.714, 1590992435.794, 1590992436.358, 1590992436.358, 1590992436.358, 1590992436.359, 1590992436.36
512, 3, 0, 65, 1590992434.43, 1590992434.431, 1590992434.431, 1590992434.432, 1590992436.36, 1590992436.813, 1590992436.814, 1590992436.814, 1590992436.814, 1590992436.815
512, 3, 0, 66, 1590992435.104, 1590992435.104, 1590992435.105, 1590992435.105, 1590992436.815, 1590992437.243, 1590992437.244, 1590992437.244, 1590992437.244, 1590992437.245
512, 3, 1, 0, 1590992355.57, 1590992362.382, 1590992362.382, 1590992362.383, 1590992363.916, 1590992364.202, 1590992364.209, 1590992364.209, 1590992364.403, 1590992364.403
512, 3, 1, 1, 1590992362.383, 1590992363.482, 1590992363.483, 1590992363.483, 1590992364.611, 1590992364.971, 1590992364.977, 1590992364.977, 1590992364.977, 1590992364.978
512, 3, 1, 2, 1590992363.484, 1590992363.789, 1590992363.79, 1590992363.79, 1590992365.414, 1590992365.447, 1590992365.453, 1590992365.453, 1590992365.453, 1590992365.741
512, 3, 1, 3, 1590992364.403, 1590992364.403, 1590992364.404, 1590992364.404, 1590992366.436, 1590992366.436, 1590992366.442, 1590992366.442, 1590992366.443, 1590992366.443
512, 3, 1, 4, 1590992364.978, 1590992365.296, 1590992365.296, 1590992365.327, 1590992366.859, 1590992367.114, 1590992367.122, 1590992367.122, 1590992367.123, 1590992367.407
512, 3, 1, 5, 1590992365.741, 1590992366.287, 1590992366.327, 1590992366.327, 1590992367.586, 1590992367.923, 1590992367.929, 1590992367.929, 1590992368.208, 1590992368.257
512, 3, 1, 6, 1590992366.443, 1590992366.711, 1590992366.712, 1590992366.713, 1590992368.553, 1590992368.611, 1590992368.618, 1590992368.618, 1590992368.619, 1590992368.619
512, 3, 1, 7, 1590992367.407, 1590992367.407, 1590992367.408, 1590992367.408, 1590992369.002, 1590992369.178, 1590992369.185, 1590992369.185, 1590992369.185, 1590992369.441
512, 3, 1, 8, 1590992368.257, 1590992368.257, 1590992368.258, 1590992368.258, 1590992373.414, 1590992373.414, 1590992373.424, 1590992373.424, 1590992373.681, 1590992373.682
512, 3, 1, 9, 1590992368.619, 1590992368.857, 1590992368.858, 1590992368.858, 1590992374.911, 1590992374.911, 1590992374.918, 1590992374.918, 1590992375.335, 1590992375.336
512, 3, 1, 10, 1590992369.441, 1590992373.305, 1590992373.306, 1590992373.306, 1590992375.49, 1590992375.789, 1590992375.795, 1590992375.795, 1590992375.796, 1590992375.797
512, 3, 1, 11, 1590992373.682, 1590992374.799, 1590992374.8, 1590992374.8, 1590992376.447, 1590992376.459, 1590992376.465, 1590992376.465, 1590992376.465, 1590992376.659
512, 3, 1, 12, 1590992375.336, 1590992375.352, 1590992375.353, 1590992375.353, 1590992376.963, 1590992377.114, 1590992377.124, 1590992377.124, 1590992377.371, 1590992377.371
512, 3, 1, 13, 1590992375.797, 1590992376.204, 1590992376.205, 1590992376.205, 1590992377.619, 1590992377.82, 1590992377.825, 1590992377.825, 1590992377.825, 1590992378.278
512, 3, 1, 14, 1590992376.659, 1590992376.962, 1590992376.962, 1590992376.963, 1590992378.398, 1590992378.651, 1590992378.658, 1590992378.658, 1590992378.658, 1590992378.943
512, 3, 1, 15, 1590992377.371, 1590992377.432, 1590992377.433, 1590992377.433, 1590992378.944, 1590992379.267, 1590992379.272, 1590992379.272, 1590992379.273, 1590992379.576
512, 3, 1, 16, 1590992378.278, 1590992378.278, 1590992378.279, 1590992378.279, 1590992379.69, 1590992379.824, 1590992379.829, 1590992379.829, 1590992380.084, 1590992380.111
512, 3, 1, 17, 1590992378.943, 1590992378.943, 1590992378.944, 1590992378.944, 1590992380.295, 1590992380.549, 1590992380.556, 1590992380.556, 1590992380.557, 1590992380.558
512, 3, 1, 18, 1590992379.576, 1590992379.577, 1590992379.577, 1590992379.577, 1590992384.9, 1590992384.9, 1590992384.907, 1590992384.907, 1590992385.113, 1590992385.113
512, 3, 1, 19, 1590992380.111, 1590992380.118, 1590992380.119, 1590992380.119, 1590992386.859, 1590992386.859, 1590992386.87, 1590992386.87, 1590992387.217, 1590992387.218
512, 3, 1, 20, 1590992380.558, 1590992384.809, 1590992384.811, 1590992384.811, 1590992387.419, 1590992387.574, 1590992387.581, 1590992387.581, 1590992387.582, 1590992387.583
512, 3, 1, 21, 1590992385.113, 1590992386.752, 1590992386.753, 1590992386.753, 1590992388.181, 1590992388.341, 1590992388.347, 1590992388.347, 1590992388.347, 1590992388.348
512, 3, 1, 22, 1590992387.218, 1590992387.3, 1590992387.3, 1590992387.3, 1590992389.201, 1590992389.201, 1590992389.209, 1590992389.209, 1590992389.209, 1590992389.504
512, 3, 1, 23, 1590992387.583, 1590992387.967, 1590992387.968, 1590992387.968, 1590992389.698, 1590992389.897, 1590992389.903, 1590992389.903, 1590992389.904, 1590992390.164
512, 3, 1, 24, 1590992388.348, 1590992389.053, 1590992389.055, 1590992389.065, 1590992390.405, 1590992390.45, 1590992390.456, 1590992390.456, 1590992390.456, 1590992390.457
512, 3, 1, 25, 1590992389.504, 1590992389.567, 1590992389.568, 1590992389.568, 1590992391.077, 1590992391.288, 1590992391.293, 1590992391.293, 1590992391.294, 1590992391.295
512, 3, 1, 26, 1590992390.164, 1590992390.244, 1590992390.245, 1590992390.245, 1590992391.878, 1590992391.913, 1590992391.919, 1590992391.919, 1590992391.919, 1590992391.92
512, 3, 1, 27, 1590992390.457, 1590992390.934, 1590992390.935, 1590992390.935, 1590992392.363, 1590992392.613, 1590992392.62, 1590992392.62, 1590992392.62, 1590992392.821
512, 3, 1, 28, 1590992391.295, 1590992391.668, 1590992391.668, 1590992391.668, 1590992396.302, 1590992396.302, 1590992396.318, 1590992396.318, 1590992396.318, 1590992396.555
512, 3, 1, 29, 1590992391.92, 1590992392.235, 1590992392.236, 1590992392.236, 1590992398.632, 1590992398.632, 1590992398.636, 1590992398.637, 1590992398.965, 1590992398.99
512, 3, 1, 30, 1590992392.821, 1590992396.188, 1590992396.189, 1590992396.189, 1590992399.183, 1590992399.424, 1590992399.43, 1590992399.43, 1590992399.431, 1590992399.752
512, 3, 1, 31, 1590992396.555, 1590992398.524, 1590992398.525, 1590992398.525, 1590992400.032, 1590992400.043, 1590992400.048, 1590992400.048, 1590992400.048, 1590992400.243
512, 3, 1, 32, 1590992398.99, 1590992398.99, 1590992398.991, 1590992398.991, 1590992400.34, 1590992400.81, 1590992400.816, 1590992400.816, 1590992400.816, 1590992400.817
512, 3, 1, 33, 1590992399.752, 1590992399.794, 1590992399.795, 1590992399.795, 1590992401.249, 1590992401.51, 1590992401.513, 1590992401.513, 1590992401.514, 1590992401.799
512, 3, 1, 34, 1590992400.243, 1590992400.29, 1590992400.291, 1590992400.291, 1590992401.944, 1590992402.048, 1590992402.054, 1590992402.054, 1590992402.242, 1590992402.243
512, 3, 1, 35, 1590992400.817, 1590992401.149, 1590992401.15, 1590992401.15, 1590992402.498, 1590992402.769, 1590992402.775, 1590992402.775, 1590992403.138, 1590992403.139
512, 3, 1, 36, 1590992401.799, 1590992401.805, 1590992401.806, 1590992401.806, 1590992403.336, 1590992403.422, 1590992403.428, 1590992403.428, 1590992403.429, 1590992403.645
512, 3, 1, 37, 1590992402.243, 1590992402.356, 1590992402.357, 1590992402.357, 1590992403.884, 1590992404.182, 1590992404.188, 1590992404.188, 1590992404.423, 1590992404.424
512, 3, 1, 38, 1590992403.139, 1590992403.209, 1590992403.21, 1590992403.21, 1590992407.61, 1590992407.61, 1590992407.617, 1590992407.617, 1590992407.876, 1590992407.877
512, 3, 1, 39, 1590992403.645, 1590992403.741, 1590992403.742, 1590992403.743, 1590992410.09, 1590992410.09, 1590992410.096, 1590992410.096, 1590992410.097, 1590992410.345
512, 3, 1, 40, 1590992404.424, 1590992407.491, 1590992407.492, 1590992407.492, 1590992410.692, 1590992410.888, 1590992410.891, 1590992410.892, 1590992410.892, 1590992411.339
512, 3, 1, 41, 1590992407.877, 1590992409.981, 1590992409.982, 1590992409.983, 1590992411.341, 1590992411.627, 1590992411.633, 1590992411.633, 1590992411.634, 1590992411.634
512, 3, 1, 42, 1590992410.345, 1590992410.521, 1590992410.522, 1590992410.522, 1590992412.067, 1590992412.465, 1590992412.472, 1590992412.472, 1590992412.473, 1590992412.473
512, 3, 1, 43, 1590992411.339, 1590992411.339, 1590992411.34, 1590992411.34, 1590992412.849, 1590992413.192, 1590992413.198, 1590992413.198, 1590992413.199, 1590992413.441
512, 3, 1, 44, 1590992411.634, 1590992412.065, 1590992412.066, 1590992412.066, 1590992413.843, 1590992413.856, 1590992413.862, 1590992413.862, 1590992413.863, 1590992414.077
512, 3, 1, 45, 1590992412.473, 1590992412.734, 1590992412.735, 1590992412.735, 1590992414.272, 1590992414.706, 1590992414.711, 1590992414.711, 1590992414.711, 1590992414.711
512, 3, 1, 46, 1590992413.441, 1590992413.629, 1590992413.63, 1590992413.63, 1590992415.008, 1590992415.314, 1590992415.319, 1590992415.319, 1590992415.556, 1590992415.557
512, 3, 1, 47, 1590992414.077, 1590992414.125, 1590992414.126, 1590992414.126, 1590992415.777, 1590992416.004, 1590992416.01, 1590992416.01, 1590992416.01, 1590992416.231
512, 3, 1, 48, 1590992414.711, 1590992414.715, 1590992415.007, 1590992415.007, 1590992419.042, 1590992419.042, 1590992419.049, 1590992419.049, 1590992419.05, 1590992419.252
512, 3, 1, 49, 1590992415.557, 1590992415.631, 1590992415.632, 1590992415.632, 1590992421.842, 1590992421.842, 1590992421.853, 1590992421.853, 1590992422.117, 1590992422.118
512, 3, 1, 50, 1590992416.231, 1590992418.896, 1590992418.897, 1590992418.897, 1590992422.376, 1590992422.598, 1590992422.601, 1590992422.601, 1590992422.838, 1590992422.839
512, 3, 1, 51, 1590992419.252, 1590992421.745, 1590992421.746, 1590992421.746, 1590992423.4, 1590992423.4, 1590992423.411, 1590992423.411, 1590992423.412, 1590992423.412
512, 3, 1, 52, 1590992422.118, 1590992422.153, 1590992422.154, 1590992422.154, 1590992423.869, 1590992424.054, 1590992424.059, 1590992424.06, 1590992424.06, 1590992424.06
512, 3, 1, 53, 1590992422.839, 1590992423.276, 1590992423.276, 1590992423.277, 1590992424.594, 1590992424.755, 1590992424.76, 1590992424.76, 1590992424.761, 1590992424.761
512, 3, 1, 54, 1590992423.412, 1590992423.698, 1590992423.699, 1590992423.699, 1590992425.218, 1590992425.459, 1590992425.465, 1590992425.465, 1590992425.465, 1590992425.688
512, 3, 1, 55, 1590992424.061, 1590992424.422, 1590992424.423, 1590992424.423, 1590992425.938, 1590992426.044, 1590992426.049, 1590992426.05, 1590992426.333, 1590992426.334
512, 3, 1, 56, 1590992424.761, 1590992425.124, 1590992425.124, 1590992425.125, 1590992426.522, 1590992426.839, 1590992426.845, 1590992426.845, 1590992426.845, 1590992426.846
512, 3, 1, 57, 1590992425.688, 1590992425.811, 1590992425.811, 1590992425.82, 1590992427.257, 1590992427.415, 1590992427.423, 1590992427.437, 1590992427.641, 1590992427.641
512, 3, 1, 58, 1590992426.334, 1590992426.372, 1590992426.373, 1590992426.373, 1590992429.694, 1590992429.694, 1590992429.706, 1590992429.706, 1590992429.706, 1590992429.707
512, 3, 1, 59, 1590992426.846, 1590992427.08, 1590992427.081, 1590992427.081, 1590992432.534, 1590992432.534, 1590992432.541, 1590992432.541, 1590992432.542, 1590992432.542
512, 3, 1, 60, 1590992427.641, 1590992429.541, 1590992429.542, 1590992429.542, 1590992432.901, 1590992433.262, 1590992433.269, 1590992433.269, 1590992433.269, 1590992433.269
512, 3, 1, 61, 1590992429.707, 1590992432.409, 1590992432.41, 1590992432.41, 1590992433.997, 1590992433.997, 1590992434.004, 1590992434.004, 1590992434.319, 1590992434.32
512, 3, 1, 62, 1590992432.542, 1590992432.9, 1590992432.9, 1590992432.9, 1590992434.498, 1590992434.676, 1590992434.682, 1590992434.682, 1590992434.682, 1590992434.683
