epoch,rank, batch,next,cuda
0, 0, 0, 6.338995933532715, 0.005961179733276367
0, 0, 1, 0.0003657341003417969, 0.07939386367797852
0, 0, 2, 0.0002269744873046875, 0.2089982032775879
0, 0, 3, 0.0005228519439697266, 0.10113525390625
0, 0, 4, 0.0021712779998779297, 0.0003752708435058594
0, 0, 5, 0.0004837512969970703, 0.00017690658569335938
0, 0, 6, 0.0004849433898925781, 0.0004513263702392578
0, 0, 7, 0.0005593299865722656, 0.00012445449829101562
0, 0, 8, 0.0004813671112060547, 0.0003979206085205078
0, 0, 9, 0.0005471706390380859, 0.00012254714965820312
0, 0, 10, 0.0005948543548583984, 0.0003902912139892578
0, 0, 11, 0.00026798248291015625, 0.00022530555725097656
0, 0, 12, 0.0006222724914550781, 0.0002760887145996094
0, 0, 13, 0.0007848739624023438, 0.0007984638214111328
0, 0, 14, 0.001016855239868164, 0.0003833770751953125
0, 0, 15, 0.000579833984375, 0.0003113746643066406
0, 0, 16, 0.0005548000335693359, 0.00030159950256347656
0, 0, 17, 0.0009908676147460938, 0.0019037723541259766
0, 0, 18, 0.0005812644958496094, 0.0002853870391845703
0, 0, 19, 0.00039005279541015625, 0.000301361083984375
0, 0, 20, 0.0005524158477783203, 0.0003337860107421875
0, 0, 21, 0.0004220008850097656, 0.00036144256591796875
0, 0, 22, 0.0007355213165283203, 0.0006568431854248047
0, 0, 23, 0.00039124488830566406, 0.0003497600555419922
0, 0, 24, 2.2887043952941895, 0.00041222572326660156
0, 0, 25, 0.8331472873687744, 0.00170135498046875
0, 0, 26, 0.0005624294281005859, 0.0004222393035888672
0, 0, 27, 1.2388620376586914, 0.00020503997802734375
0, 0, 28, 0.0005793571472167969, 0.00013065338134765625
0, 0, 29, 0.0003161430358886719, 0.0002741813659667969
0, 0, 30, 0.0006263256072998047, 0.00045990943908691406
0, 0, 31, 0.0004892349243164062, 0.0003159046173095703
0, 0, 32, 0.0005488395690917969, 0.0002682209014892578
0, 0, 33, 0.0011453628540039062, 0.0001239776611328125
0, 0, 34, 3.9055681228637695, 0.00041103363037109375
0, 0, 35, 0.22271084785461426, 0.0002105236053466797
0, 0, 36, 0.0005300045013427734, 0.00011515617370605469
0, 0, 37, 0.0005941390991210938, 0.0003139972686767578
0, 0, 38, 0.0006935596466064453, 0.0005893707275390625
0, 0, 39, 0.4721958637237549, 0.00021719932556152344
0, 0, 40, 0.0006563663482666016, 0.00041413307189941406
0, 0, 41, 1.2916297912597656, 0.0003781318664550781
0, 0, 42, 0.0006079673767089844, 0.0003123283386230469
0, 0, 43, 0.9666831493377686, 0.017852306365966797
0, 0, 44, 3.8001701831817627, 0.0004696846008300781
0, 0, 45, 0.2288990020751953, 0.0002493858337402344
0, 0, 46, 1.1027257442474365, 0.0004029273986816406
0, 0, 47, 0.0033636093139648438, 0.00013756752014160156
0, 0, 48, 4.1961669921875e-05, 0.0003287792205810547
0, 0, 49, 7.796287536621094e-05, 0.0001518726348876953
0, 0, 50, 0.00012254714965820312, 0.00013136863708496094
0, 0, 51, 0.75199294090271, 0.0002853870391845703
0, 0, 52, 5.14984130859375e-05, 0.0001227855682373047
0, 0, 53, 9.870529174804688e-05, 0.0001277923583984375
0, 0, 54, 4.250779628753662, 0.00024700164794921875
0, 0, 55, 5.435943603515625e-05, 0.00014710426330566406
0, 0, 56, 0.2734413146972656, 0.0001475811004638672
0, 0, 57, 4.220008850097656e-05, 9.393692016601562e-05
0, 0, 58, 4.673004150390625e-05, 0.00010013580322265625
0, 0, 59, 0.00019121170043945312, 0.00022935867309570312
0, 0, 60, 0.2513115406036377, 0.00024127960205078125
0, 0, 61, 1.466111183166504, 0.0002353191375732422
0, 0, 62, 4.267692565917969e-05, 0.00011467933654785156
0, 0, 63, 4.3392181396484375e-05, 9.679794311523438e-05
0, 0, 64, 3.9176714420318604, 0.00045013427734375
0, 0, 65, 5.1021575927734375e-05, 0.00015592575073242188
0, 0, 66, 0.00013065338134765625, 0.0001163482666015625
1, 0, 0, 6.191020488739014, 0.0005102157592773438
1, 0, 1, 0.00046539306640625, 0.22792530059814453
1, 0, 2, 1.274463176727295, 0.00045037269592285156
1, 0, 3, 0.0004954338073730469, 0.25104308128356934
1, 0, 4, 0.0003902912139892578, 0.00011706352233886719
1, 0, 5, 0.0005769729614257812, 0.0003533363342285156
1, 0, 6, 0.0007948875427246094, 0.0001633167266845703
1, 0, 7, 0.0005979537963867188, 0.0012333393096923828
1, 0, 8, 0.0005211830139160156, 0.0002865791320800781
1, 0, 9, 0.0004131793975830078, 0.0003695487976074219
1, 0, 10, 4.423646450042725, 0.0002894401550292969
1, 0, 11, 0.48451972007751465, 0.0009253025054931641
1, 0, 12, 0.31044483184814453, 0.0012753009796142578
1, 0, 13, 0.00047469139099121094, 0.0003962516784667969
1, 0, 14, 0.0005040168762207031, 0.0004794597625732422
1, 0, 15, 0.000644683837890625, 0.0003139972686767578
1, 0, 16, 0.0006368160247802734, 0.0002789497375488281
1, 0, 17, 0.0015168190002441406, 0.00022220611572265625
1, 0, 18, 0.00064849853515625, 0.00019860267639160156
1, 0, 19, 0.0005724430084228516, 0.0004673004150390625
1, 0, 20, 4.79610276222229, 0.00038623809814453125
1, 0, 21, 1.5048377513885498, 0.0006167888641357422
1, 0, 22, 0.0005156993865966797, 0.005412101745605469
1, 0, 23, 0.0005104541778564453, 0.00011682510375976562
1, 0, 24, 0.0007257461547851562, 0.0004115104675292969
1, 0, 25, 0.0005183219909667969, 0.00011038780212402344
1, 0, 26, 0.0005588531494140625, 0.0003800392150878906
1, 0, 27, 0.0004703998565673828, 0.0002765655517578125
1, 0, 28, 0.0006167888641357422, 0.00030732154846191406
1, 0, 29, 0.0007982254028320312, 0.0007009506225585938
1, 0, 30, 5.529866695404053, 0.0007803440093994141
1, 0, 31, 0.2239990234375, 0.0005064010620117188
1, 0, 32, 0.0006525516510009766, 0.0003275871276855469
1, 0, 33, 0.0006039142608642578, 0.0004177093505859375
1, 0, 34, 0.0005860328674316406, 0.008327245712280273
1, 0, 35, 0.00043773651123046875, 0.00030922889709472656
1, 0, 36, 0.0006303787231445312, 0.010188102722167969
1, 0, 37, 0.0004544258117675781, 0.00037384033203125
1, 0, 38, 0.0005793571472167969, 0.0003159046173095703
1, 0, 39, 0.0005598068237304688, 0.0004966259002685547
1, 0, 40, 8.884087085723877, 0.0003170967102050781
1, 0, 41, 1.3053088188171387, 0.00030684471130371094
1, 0, 42, 0.6250119209289551, 0.0003790855407714844
1, 0, 43, 0.0005447864532470703, 0.00012683868408203125
1, 0, 44, 0.0002338886260986328, 0.0002949237823486328
1, 0, 45, 0.0005578994750976562, 0.00032639503479003906
1, 0, 46, 0.0004172325134277344, 0.005799293518066406
1, 0, 47, 0.8295302391052246, 0.022724151611328125
1, 0, 48, 5.602836608886719e-05, 0.00012373924255371094
1, 0, 49, 5.1975250244140625e-05, 0.00013899803161621094
1, 0, 50, 7.2043702602386475, 0.00027823448181152344
1, 0, 51, 2.510024309158325, 0.000263214111328125
1, 0, 52, 9.036064147949219e-05, 0.00016307830810546875
