epoch,rank, batch,next,cuda
0, 0, 35, 0.00017023086547851562, 0.0004134178161621094
0, 0, 36, 0.28582239151000977, 0.00023698806762695312
0, 0, 37, 0.00015401840209960938, 0.0002961158752441406
0, 0, 38, 0.00012755393981933594, 0.00012135505676269531
0, 0, 39, 0.0001399517059326172, 0.00026726722717285156
0, 0, 40, 0.00014066696166992188, 0.00025010108947753906
0, 0, 41, 0.0001327991485595703, 0.00010228157043457031
0, 0, 42, 0.00012636184692382812, 0.0001518726348876953
0, 0, 43, 0.00013971328735351562, 0.00012612342834472656
0, 0, 44, 1.439199686050415, 0.0006978511810302734
0, 0, 45, 0.0001456737518310547, 0.0003147125244140625
0, 0, 46, 0.00012922286987304688, 0.00010371208190917969
0, 0, 47, 0.00015115737915039062, 0.00010204315185546875
0, 0, 48, 0.00012183189392089844, 0.000244140625
0, 0, 49, 0.00015401840209960938, 9.72747802734375e-05
0, 0, 50, 0.0001316070556640625, 0.0002295970916748047
0, 0, 51, 0.0001418590545654297, 0.00022912025451660156
0, 0, 52, 0.00011992454528808594, 8.535385131835938e-05
0, 0, 53, 0.0003707408905029297, 0.0002052783966064453
0, 0, 54, 1.581408977508545, 0.0004222393035888672
0, 0, 55, 0.00014138221740722656, 0.0039806365966796875
0, 0, 56, 0.00016069412231445312, 0.0012276172637939453
0, 0, 57, 0.0001385211944580078, 0.00010514259338378906
0, 0, 58, 0.0001690387725830078, 0.00025916099548339844
0, 0, 59, 0.0003056526184082031, 0.004238605499267578
0, 0, 60, 0.0001552104949951172, 0.00010418891906738281
0, 0, 61, 0.0002148151397705078, 0.00011134147644042969
0, 0, 62, 0.00015807151794433594, 0.00012803077697753906
0, 0, 63, 0.000164031982421875, 9.918212890625e-05
0, 0, 64, 1.5494956970214844, 0.0002758502960205078
0, 0, 65, 0.00018310546875, 0.00029921531677246094
0, 0, 66, 0.00014138221740722656, 0.00010776519775390625
0, 0, 67, 0.0001537799835205078, 0.0001380443572998047
0, 0, 68, 0.00024890899658203125, 0.0006544589996337891
0, 0, 69, 0.00015425682067871094, 0.0002856254577636719
0, 0, 70, 0.00014257431030273438, 0.00023794174194335938
0, 0, 71, 0.0001468658447265625, 0.0002655982971191406
0, 0, 72, 0.00014829635620117188, 0.0002727508544921875
0, 0, 73, 0.0001513957977294922, 0.00011467933654785156
0, 0, 74, 1.6137311458587646, 0.0002808570861816406
0, 0, 75, 0.00013303756713867188, 0.0002694129943847656
0, 0, 76, 0.0001392364501953125, 0.00023221969604492188
0, 0, 77, 0.00015401840209960938, 0.00011205673217773438
0, 0, 78, 0.0001316070556640625, 0.00021457672119140625
0, 0, 79, 0.00015163421630859375, 0.00021982192993164062
0, 0, 80, 0.00012302398681640625, 0.0002033710479736328
0, 0, 81, 0.00016379356384277344, 0.0002446174621582031
0, 0, 82, 0.00012421607971191406, 0.00010704994201660156
0, 0, 83, 0.00014472007751464844, 0.0002536773681640625
0, 0, 84, 1.4850645065307617, 0.0002200603485107422
0, 0, 85, 0.00014257431030273438, 0.00010347366333007812
0, 0, 86, 0.00012636184692382812, 9.703636169433594e-05
0, 0, 87, 0.00013375282287597656, 0.00022673606872558594
0, 0, 88, 0.00012183189392089844, 9.608268737792969e-05
0, 0, 89, 0.0001671314239501953, 9.512901306152344e-05
0, 0, 90, 0.00020575523376464844, 0.0007557868957519531
0, 0, 91, 0.00017023086547851562, 0.0006763935089111328
0, 0, 92, 0.00014328956604003906, 0.0053904056549072266
0, 0, 93, 0.00015783309936523438, 0.00010061264038085938
0, 0, 94, 1.2722351551055908, 0.0003540515899658203
0, 0, 95, 0.00012993812561035156, 0.00023889541625976562
0, 0, 96, 0.00015234947204589844, 0.00025010108947753906
0, 0, 97, 0.00014328956604003906, 0.00010156631469726562
0, 0, 98, 0.00014829635620117188, 0.0001125335693359375
0, 0, 99, 0.11882185935974121, 0.00017786026000976562
0, 0, 100, 0.0001735687255859375, 0.0003139972686767578
0, 0, 101, 0.00014710426330566406, 0.00010037422180175781
0, 0, 102, 0.0001461505889892578, 0.00026035308837890625
0, 0, 103, 0.00016069412231445312, 0.0006616115570068359
0, 0, 104, 1.572481393814087, 0.00040793418884277344
0, 0, 105, 0.0001461505889892578, 0.00027370452880859375
0, 0, 106, 0.0001404285430908203, 0.0002486705780029297
0, 0, 107, 0.00017690658569335938, 0.00026106834411621094
0, 0, 108, 0.00021457672119140625, 0.00016021728515625
0, 0, 109, 0.00021004676818847656, 0.008071422576904297
0, 0, 110, 0.0001590251922607422, 0.00035691261291503906
0, 0, 111, 0.00015044212341308594, 0.0002605915069580078
0, 0, 112, 0.0001480579376220703, 0.00025963783264160156
0, 0, 113, 0.00015306472778320312, 0.00010609626770019531
0, 0, 114, 1.4336814880371094, 0.00024080276489257812
0, 0, 115, 0.00020194053649902344, 0.0003192424774169922
0, 0, 116, 0.0001468658447265625, 0.00026988983154296875
0, 0, 117, 0.00014925003051757812, 0.0002906322479248047
0, 0, 118, 0.00011992454528808594, 0.00032830238342285156
0, 0, 119, 0.000179290771484375, 0.00036525726318359375
0, 0, 120, 0.00012826919555664062, 0.0004253387451171875
0, 0, 121, 0.00025391578674316406, 0.00010585784912109375
0, 0, 122, 0.0001442432403564453, 0.00026416778564453125
0, 0, 123, 0.0001819133758544922, 0.0003638267517089844
0, 0, 124, 1.609370470046997, 0.00031566619873046875
0, 0, 125, 0.00021767616271972656, 0.0003578662872314453
0, 0, 126, 0.0001361370086669922, 0.00010061264038085938
0, 0, 127, 0.00020241737365722656, 0.0002541542053222656
0, 0, 128, 0.00014162063598632812, 0.00010085105895996094
0, 0, 129, 0.00013875961303710938, 0.0003170967102050781
0, 0, 130, 0.00018310546875, 9.012222290039062e-05
0, 0, 131, 0.0002467632293701172, 0.00010514259338378906
0, 0, 132, 0.0001513957977294922, 0.00010466575622558594
0, 0, 133, 0.0002090930938720703, 0.00025582313537597656
0, 0, 134, 1.2479171752929688, 0.0002617835998535156
0, 0, 135, 0.00023627281188964844, 0.0001227855682373047
0, 0, 136, 0.00014972686767578125, 0.00030517578125
0, 0, 137, 0.000179290771484375, 0.00027179718017578125
0, 0, 138, 0.0001423358917236328, 0.0001010894775390625
0, 0, 139, 0.00014138221740722656, 0.00028443336486816406
0, 0, 140, 0.0001933574676513672, 0.0022497177124023438
0, 0, 141, 0.00017690658569335938, 0.00010061264038085938
0, 0, 142, 0.00020933151245117188, 0.00024199485778808594
0, 0, 143, 0.00014019012451171875, 0.00010251998901367188
0, 0, 144, 1.17173171043396, 0.00030422210693359375
0, 0, 145, 0.00014710426330566406, 0.0010633468627929688
0, 0, 146, 0.0001995563507080078, 0.00010991096496582031
0, 0, 147, 0.0002143383026123047, 0.00010275840759277344
0, 0, 148, 0.00019502639770507812, 0.00010514259338378906
0, 0, 149, 0.5418670177459717, 0.0012526512145996094
0, 0, 150, 0.00017786026000976562, 0.0001761913299560547
0, 0, 151, 0.0001575946807861328, 0.00017905235290527344
0, 0, 152, 0.00016188621520996094, 0.00023293495178222656
0, 0, 153, 0.00013399124145507812, 0.0002663135528564453
0, 0, 154, 0.9723677635192871, 0.00030493736267089844
0, 0, 155, 0.00016546249389648438, 0.0003058910369873047
0, 0, 156, 0.00014853477478027344, 0.00037288665771484375
0, 0, 157, 0.00014352798461914062, 0.00010180473327636719
0, 0, 158, 0.00014829635620117188, 0.00010156631469726562
0, 0, 159, 0.4866209030151367, 0.00045990943908691406
0, 0, 160, 0.00016021728515625, 0.00033211708068847656
0, 0, 161, 0.0001785755157470703, 0.00011324882507324219
0, 0, 162, 0.00018644332885742188, 0.00011420249938964844
0, 0, 163, 0.0002560615539550781, 0.00010776519775390625
0, 0, 164, 0.8377244472503662, 0.00026154518127441406
0, 0, 165, 0.00021505355834960938, 0.0001423358917236328
0, 0, 166, 0.00016427040100097656, 0.00037479400634765625
0, 0, 167, 0.00014066696166992188, 0.00010991096496582031
0, 0, 168, 0.0001838207244873047, 0.00023245811462402344
0, 0, 169, 0.5193698406219482, 0.0003192424774169922
0, 0, 170, 0.00020813941955566406, 0.0001900196075439453
0, 0, 171, 0.00015401840209960938, 0.00018334388732910156
0, 0, 172, 0.00018310546875, 0.0001087188720703125
0, 0, 173, 0.00015091896057128906, 0.00023889541625976562
0, 0, 174, 0.950824499130249, 0.0002186298370361328
0, 0, 175, 0.0001633167266845703, 0.0003066062927246094
0, 0, 176, 0.0001697540283203125, 0.00014328956604003906
0, 0, 177, 0.00012183189392089844, 9.989738464355469e-05
0, 0, 178, 0.7140250205993652, 0.0002512931823730469
0, 0, 179, 0.3174450397491455, 0.00032973289489746094
0, 0, 180, 0.00012731552124023438, 0.00026917457580566406
0, 0, 181, 0.00013828277587890625, 0.0002753734588623047
0, 0, 182, 0.00013971328735351562, 0.0002894401550292969
0, 0, 183, 0.00012373924255371094, 0.0007433891296386719
0, 0, 184, 0.7286427021026611, 0.00025081634521484375
0, 0, 185, 0.0001633167266845703, 0.00011754035949707031
0, 0, 186, 0.00011658668518066406, 0.00019431114196777344
0, 0, 187, 0.00016379356384277344, 0.00026869773864746094
0, 0, 188, 0.6701867580413818, 0.00032591819763183594
0, 0, 189, 0.3115508556365967, 0.00015401840209960938
0, 0, 190, 0.00011777877807617188, 0.00033020973205566406
0, 0, 191, 0.00011563301086425781, 0.00019884109497070312
0, 0, 192, 0.00013685226440429688, 0.00010228157043457031
0, 0, 193, 0.00013566017150878906, 9.989738464355469e-05
0, 0, 194, 0.583909273147583, 0.0002651214599609375
0, 0, 195, 0.6760635375976562, 0.0002472400665283203
0, 0, 196, 0.00015735626220703125, 0.0037088394165039062
0, 0, 197, 0.00015211105346679688, 0.0014951229095458984
0, 0, 198, 0.4514341354370117, 0.00017523765563964844
0, 0, 199, 0.0895693302154541, 0.0001518726348876953
0, 0, 200, 0.0001366138458251953, 9.989738464355469e-05
0, 0, 201, 0.00013709068298339844, 0.0018193721771240234
0, 0, 202, 0.00013065338134765625, 0.0002415180206298828
0, 0, 203, 0.00014448165893554688, 0.00025343894958496094
0, 0, 204, 1.1980392932891846, 0.0002460479736328125
0, 0, 205, 0.8233375549316406, 0.00031757354736328125
0, 0, 206, 0.0001499652862548828, 0.00010037422180175781
0, 0, 207, 0.00011920928955078125, 0.00020599365234375
0, 0, 208, 0.16284632682800293, 0.00016546249389648438
0, 0, 209, 0.0001239776611328125, 0.00010704994201660156
0, 0, 210, 0.0001361370086669922, 9.775161743164062e-05
0, 0, 211, 0.0001354217529296875, 0.00021958351135253906
0, 0, 212, 0.0001461505889892578, 0.0002186298370361328
0, 0, 213, 0.00013756752014160156, 0.000213623046875
0, 0, 214, 0.5402069091796875, 0.00019669532775878906
0, 0, 215, 0.8738822937011719, 0.0003113746643066406
0, 0, 216, 0.0002009868621826172, 0.00022673606872558594
0, 0, 217, 0.00011491775512695312, 8.153915405273438e-05
0, 0, 218, 0.26157236099243164, 0.00016379356384277344
0, 0, 219, 0.00012254714965820312, 0.00023937225341796875
0, 0, 220, 0.00014090538024902344, 0.0001087188720703125
0, 0, 221, 0.00012350082397460938, 0.00010013580322265625
0, 0, 222, 0.00016999244689941406, 0.00010442733764648438
0, 0, 223, 0.00012683868408203125, 0.00022077560424804688
0, 0, 224, 0.6177520751953125, 0.0002589225769042969
0, 0, 225, 0.8272161483764648, 0.0010819435119628906
0, 0, 226, 0.00016355514526367188, 0.00024056434631347656
0, 0, 227, 0.00014495849609375, 0.00020003318786621094
0, 0, 228, 0.5372662544250488, 0.0003235340118408203
0, 0, 229, 0.00016927719116210938, 0.0006067752838134766
0, 0, 230, 0.00015616416931152344, 0.0002446174621582031
0, 0, 231, 0.00015354156494140625, 0.0002486705780029297
0, 0, 232, 0.00015926361083984375, 0.0004048347473144531
0, 0, 233, 0.00014257431030273438, 0.0002732276916503906
0, 0, 234, 0.0001804828643798828, 9.870529174804688e-05
0, 0, 235, 1.3026597499847412, 0.0003600120544433594
0, 0, 236, 0.0001499652862548828, 0.000240325927734375
0, 0, 237, 0.00024771690368652344, 0.0007009506225585938
0, 0, 238, 0.00019073486328125, 0.00010442733764648438
0, 0, 239, 0.00014472007751464844, 0.0002510547637939453
0, 0, 240, 0.00014472007751464844, 0.00020766258239746094
0, 0, 241, 0.00013256072998046875, 0.0003666877746582031
0, 0, 242, 0.0001461505889892578, 0.0004887580871582031
0, 0, 243, 0.00014472007751464844, 0.0002429485321044922
0, 0, 244, 0.00014448165893554688, 0.00010967254638671875
0, 0, 245, 1.0684881210327148, 0.0003552436828613281
0, 0, 246, 0.00012302398681640625, 0.0003497600555419922
0, 0, 247, 0.00012254714965820312, 0.00019407272338867188
0, 0, 248, 0.00012874603271484375, 0.00037384033203125
0, 0, 249, 0.00013637542724609375, 0.0001010894775390625
0, 0, 250, 0.0001342296600341797, 9.441375732421875e-05
0, 0, 251, 0.00014519691467285156, 0.00028634071350097656
0, 0, 252, 0.00012969970703125, 0.00019502639770507812
0, 0, 253, 0.0001347064971923828, 0.00021076202392578125
0, 0, 254, 0.00012040138244628906, 0.00023126602172851562
0, 0, 255, 0.829878568649292, 0.0003025531768798828
0, 0, 256, 0.00014972686767578125, 0.0001049041748046875
0, 0, 257, 0.00019431114196777344, 0.00010919570922851562
0, 0, 258, 0.5874021053314209, 0.00039315223693847656
0, 0, 259, 0.00020885467529296875, 0.00010132789611816406
0, 0, 260, 0.00012969970703125, 0.0002434253692626953
0, 0, 261, 0.00016641616821289062, 0.00019669532775878906
0, 0, 262, 0.0001327991485595703, 0.00010251998901367188
0, 0, 263, 0.0001354217529296875, 0.0015790462493896484
0, 0, 264, 0.00012874603271484375, 0.00025582313537597656
0, 0, 265, 0.6773924827575684, 0.00036215782165527344
0, 0, 266, 0.00011587142944335938, 0.00020694732666015625
0, 0, 267, 0.0001697540283203125, 0.0001804828643798828
0, 0, 268, 0.4926590919494629, 0.00031566619873046875
0, 0, 269, 0.00018858909606933594, 0.0001163482666015625
0, 0, 270, 0.00012350082397460938, 9.441375732421875e-05
0, 0, 271, 0.00015401840209960938, 0.000225067138671875
0, 0, 272, 0.0001385211944580078, 0.00010251998901367188
0, 0, 273, 0.00015044212341308594, 0.003222227096557617
0, 0, 274, 0.0001475811004638672, 0.00020885467529296875
0, 0, 275, 0.9425790309906006, 0.0005452632904052734
0, 0, 276, 0.00016641616821289062, 0.0003192424774169922
0, 0, 277, 0.00014495849609375, 0.00010037422180175781
0, 0, 278, 0.5497274398803711, 0.0003228187561035156
0, 0, 279, 0.0001323223114013672, 0.0020101070404052734
0, 0, 280, 0.00012803077697753906, 0.00010132789611816406
0, 0, 281, 0.00014400482177734375, 0.0002789497375488281
0, 0, 282, 0.00012826919555664062, 0.00010013580322265625
0, 0, 283, 0.0001647472381591797, 0.00010657310485839844
0, 0, 284, 0.00013637542724609375, 0.0002598762512207031
0, 0, 285, 0.7691636085510254, 0.0003802776336669922
0, 0, 286, 0.00013303756713867188, 0.00021910667419433594
0, 0, 287, 0.0001480579376220703, 0.0002186298370361328
0, 0, 288, 0.6554543972015381, 0.00035071372985839844
0, 0, 289, 0.0001404285430908203, 0.00024580955505371094
0, 0, 290, 0.00029158592224121094, 0.00011229515075683594
0, 0, 291, 0.0001518726348876953, 0.00033402442932128906
0, 0, 292, 0.00012946128845214844, 0.00022983551025390625
0, 0, 293, 0.0001475811004638672, 0.00044274330139160156
0, 0, 294, 0.0002002716064453125, 9.965896606445312e-05
0, 0, 295, 1.340730905532837, 0.00032448768615722656
0, 0, 296, 0.0001533031463623047, 0.0009143352508544922
0, 0, 297, 0.00018715858459472656, 0.0002491474151611328
0, 0, 298, 0.2998929023742676, 0.00020885467529296875
0, 0, 299, 0.00011754035949707031, 0.00028967857360839844
0, 0, 300, 0.00015926361083984375, 0.00011110305786132812
0, 0, 301, 0.0001304149627685547, 0.0002472400665283203
0, 0, 302, 0.00012540817260742188, 0.00020885467529296875
0, 0, 303, 0.00013375282287597656, 9.679794311523438e-05
0, 0, 304, 0.00014090538024902344, 0.00010371208190917969
0, 0, 305, 0.9629611968994141, 0.0002486705780029297
0, 0, 306, 0.00016808509826660156, 0.0003597736358642578
0, 0, 307, 0.00017642974853515625, 0.000110626220703125
0, 0, 308, 0.6036741733551025, 0.00026488304138183594
0, 0, 309, 0.0001304149627685547, 0.0004019737243652344
0, 0, 310, 0.00013899803161621094, 0.00022673606872558594
0, 0, 311, 0.00021314620971679688, 0.0016446113586425781
0, 0, 312, 0.0001499652862548828, 0.00047969818115234375
0, 0, 313, 0.0001380443572998047, 0.00011897087097167969
0, 0, 314, 0.00019550323486328125, 0.00032830238342285156
0, 0, 315, 1.0502581596374512, 0.0003409385681152344
0, 0, 316, 0.00018835067749023438, 0.00026869773864746094
0, 0, 317, 0.00014734268188476562, 0.00010275840759277344
0, 0, 318, 0.4843289852142334, 0.0003643035888671875
0, 0, 319, 0.0002238750457763672, 0.00010085105895996094
0, 0, 320, 0.00015997886657714844, 0.00027108192443847656
0, 0, 321, 0.00034737586975097656, 0.0001678466796875
0, 0, 322, 0.0001316070556640625, 0.00011515617370605469
0, 0, 323, 0.0002741813659667969, 0.00012350082397460938
0, 0, 324, 0.00020694732666015625, 0.0002777576446533203
0, 0, 325, 0.8462018966674805, 0.0003020763397216797
0, 0, 326, 0.00011539459228515625, 0.00024008750915527344
0, 0, 327, 0.00021719932556152344, 0.0003864765167236328
0, 0, 328, 0.5424156188964844, 0.00023102760314941406
0, 0, 329, 0.00012493133544921875, 0.0002951622009277344
0, 0, 330, 0.00014638900756835938, 0.00010728836059570312
0, 0, 331, 0.0002732276916503906, 0.00025773048400878906
0, 0, 332, 0.0001475811004638672, 0.00010418891906738281
0, 0, 333, 0.00020647048950195312, 0.00011157989501953125
0, 0, 334, 0.00019812583923339844, 0.00010895729064941406
0, 0, 335, 0.8335249423980713, 0.0002110004425048828
0, 0, 336, 0.00013709068298339844, 0.00029921531677246094
0, 0, 337, 0.0001342296600341797, 0.0002288818359375
0, 0, 338, 0.8368253707885742, 0.0005075931549072266
0, 0, 339, 0.00013184547424316406, 0.00033736228942871094
0, 0, 340, 0.0001316070556640625, 0.0002627372741699219
0, 0, 341, 0.0001480579376220703, 0.0004265308380126953
0, 0, 342, 0.0001354217529296875, 9.846687316894531e-05
0, 0, 343, 0.0001766681671142578, 0.0002562999725341797
0, 0, 344, 0.00020885467529296875, 0.00011205673217773438
0, 0, 345, 0.9359488487243652, 0.00041365623474121094
0, 0, 346, 0.0001327991485595703, 0.0003914833068847656
0, 0, 347, 0.00014352798461914062, 0.00038695335388183594
0, 0, 348, 0.6944551467895508, 0.000270843505859375
0, 0, 349, 0.00017189979553222656, 0.002758026123046875
0, 0, 350, 0.0001373291015625, 0.00019741058349609375
0, 0, 351, 0.00026607513427734375, 0.00011348724365234375
0, 0, 352, 0.0001418590545654297, 0.00031304359436035156
0, 0, 353, 0.0002200603485107422, 0.00010943412780761719
0, 0, 354, 0.0002930164337158203, 0.00012826919555664062
0, 0, 355, 0.9349987506866455, 0.0006039142608642578
0, 0, 356, 0.0001842975616455078, 0.000270843505859375
0, 0, 357, 0.00013637542724609375, 0.00022172927856445312
0, 0, 358, 0.5822691917419434, 0.00042176246643066406
0, 0, 359, 0.00014495849609375, 0.0003120899200439453
0, 0, 360, 0.00012755393981933594, 0.0002219676971435547
0, 0, 361, 0.0001347064971923828, 0.0003483295440673828
0, 0, 362, 0.00014162063598632812, 0.00023508071899414062
0, 0, 363, 0.00023412704467773438, 0.00010824203491210938
0, 0, 364, 0.00018739700317382812, 0.0002779960632324219
0, 0, 365, 0.9121012687683105, 0.0002751350402832031
0, 0, 366, 0.00013637542724609375, 0.005230426788330078
0, 0, 367, 0.0001933574676513672, 0.00012540817260742188
0, 0, 368, 0.6890988349914551, 0.0003483295440673828
0, 0, 369, 0.0002090930938720703, 0.00024271011352539062
0, 0, 370, 0.00012373924255371094, 9.512901306152344e-05
0, 0, 371, 0.0001533031463623047, 0.00029969215393066406
0, 0, 372, 0.0001442432403564453, 0.00010061264038085938
0, 0, 373, 0.00020122528076171875, 0.0002391338348388672
0, 0, 374, 0.00014853477478027344, 0.0002722740173339844
0, 0, 375, 0.8130557537078857, 0.0004668235778808594
0, 0, 376, 0.0002415180206298828, 0.0003643035888671875
0, 0, 377, 0.0001850128173828125, 0.0003371238708496094
0, 0, 378, 0.7004163265228271, 0.0012824535369873047
0, 0, 379, 0.0001780986785888672, 0.0006055831909179688
0, 0, 380, 0.0001399517059326172, 0.0002818107604980469
0, 0, 381, 0.00013875961303710938, 0.0001666545867919922
0, 0, 382, 0.00012111663818359375, 0.0004558563232421875
0, 0, 383, 0.0001895427703857422, 0.00033926963806152344
0, 0, 384, 0.00015211105346679688, 0.00032448768615722656
0, 0, 385, 0.924807071685791, 0.0002257823944091797
0, 0, 386, 0.00012731552124023438, 0.00032448768615722656
0, 0, 387, 0.3534567356109619, 0.000202178955078125
0, 0, 388, 0.6039164066314697, 0.0002582073211669922
0, 0, 389, 0.0001552104949951172, 0.00025582313537597656
0, 0, 390, 0.0001468658447265625, 0.00023603439331054688
0, 0, 391, 0.0001246929168701172, 0.0002162456512451172
0, 0, 392, 0.00012612342834472656, 9.751319885253906e-05
0, 0, 393, 0.4482142925262451, 0.0003325939178466797
0, 0, 394, 0.0001742839813232422, 0.00011110305786132812
0, 0, 395, 0.9376027584075928, 0.0002789497375488281
0, 0, 396, 0.00015020370483398438, 0.00047016143798828125
0, 0, 397, 0.00013899803161621094, 9.965896606445312e-05
0, 0, 398, 0.5706639289855957, 0.0002875328063964844
0, 0, 399, 0.00013399124145507812, 0.00010585784912109375
0, 0, 400, 0.00021386146545410156, 0.0002493858337402344
0, 0, 401, 0.0001506805419921875, 0.00026226043701171875
0, 0, 402, 0.0001914501190185547, 0.0002543926239013672
0, 0, 403, 0.061162471771240234, 0.00023174285888671875
0, 0, 404, 0.00020241737365722656, 0.00011157989501953125
0, 0, 405, 0.7570531368255615, 0.0003039836883544922
0, 0, 406, 0.00021505355834960938, 0.002826690673828125
0, 0, 407, 0.8449296951293945, 0.00029730796813964844
0, 0, 408, 0.0001742839813232422, 0.00024318695068359375
0, 0, 409, 0.0001850128173828125, 0.0001277923583984375
0, 0, 410, 0.00020694732666015625, 0.0001068115234375
0, 0, 411, 0.00021386146545410156, 0.0002613067626953125
0, 0, 412, 0.00020599365234375, 0.0002646446228027344
0, 0, 413, 0.00014972686767578125, 0.0002627372741699219
0, 0, 414, 0.00019550323486328125, 0.00010228157043457031
0, 0, 415, 0.7320137023925781, 0.010941743850708008
0, 0, 416, 0.07048225402832031, 0.00014328956604003906
0, 0, 417, 1.279249906539917, 0.0002651214599609375
0, 0, 418, 0.00016951560974121094, 0.00011181831359863281
0, 0, 419, 0.00014257431030273438, 0.00027370452880859375
0, 0, 420, 0.00016880035400390625, 0.0003082752227783203
0, 0, 421, 0.00012540817260742188, 0.0001087188720703125
0, 0, 422, 0.0001380443572998047, 0.00021576881408691406
0, 0, 423, 0.00014925003051757812, 0.00010180473327636719
0, 0, 424, 0.0001957416534423828, 0.00011110305786132812
0, 0, 425, 0.19880223274230957, 0.00018405914306640625
0, 0, 426, 0.5404016971588135, 0.0002307891845703125
0, 0, 427, 1.4370818138122559, 0.0002498626708984375
0, 0, 428, 0.00013899803161621094, 0.00023436546325683594
0, 0, 429, 0.00014734268188476562, 0.00064849853515625
0, 0, 430, 0.000133514404296875, 0.00010776519775390625
0, 0, 431, 0.00013184547424316406, 0.00020503997802734375
0, 0, 432, 0.00014543533325195312, 9.870529174804688e-05
0, 0, 433, 0.0001327991485595703, 0.0004222393035888672
0, 0, 434, 0.0001361370086669922, 9.632110595703125e-05
0, 0, 435, 0.0001480579376220703, 0.00010013580322265625
0, 0, 436, 0.0001804828643798828, 0.0003681182861328125
0, 0, 437, 1.0411407947540283, 0.0002689361572265625
0, 0, 438, 0.00017380714416503906, 0.00012111663818359375
0, 0, 439, 0.00014328956604003906, 0.00026535987854003906
0, 0, 440, 0.00015401840209960938, 0.00010538101196289062
0, 0, 441, 0.00014495849609375, 0.0002663135528564453
0, 0, 442, 0.0001480579376220703, 9.632110595703125e-05
0, 0, 443, 0.00014090538024902344, 0.00035762786865234375
0, 0, 444, 0.0001842975616455078, 0.0003707408905029297
0, 0, 445, 0.00013113021850585938, 0.0002636909484863281
0, 0, 446, 0.0002002716064453125, 0.0002129077911376953
0, 0, 447, 1.0128767490386963, 0.0002815723419189453
0, 0, 448, 0.0001652240753173828, 0.0037958621978759766
0, 0, 449, 0.0001361370086669922, 0.00010561943054199219
0, 0, 450, 0.00018644332885742188, 0.00025010108947753906
0, 0, 451, 0.0002205371856689453, 0.00031948089599609375
0, 0, 452, 0.000179290771484375, 0.00010371208190917969
0, 0, 453, 0.00015163421630859375, 0.00024366378784179688
0, 0, 454, 0.00018262863159179688, 0.00025773048400878906
0, 0, 455, 0.00012969970703125, 0.00029850006103515625
0, 0, 456, 0.40230798721313477, 0.0003056526184082031
0, 0, 457, 1.0269460678100586, 0.00029015541076660156
0, 0, 458, 0.00017404556274414062, 0.00011444091796875
0, 0, 459, 0.00016570091247558594, 0.00011157989501953125
0, 0, 460, 0.00013566017150878906, 0.00020885467529296875
0, 0, 461, 0.00015044212341308594, 0.00023508071899414062
0, 0, 462, 0.00019478797912597656, 0.00011563301086425781
0, 0, 463, 0.00015163421630859375, 0.0002486705780029297
0, 0, 464, 0.00019478797912597656, 0.0002415180206298828
0, 0, 465, 0.12074160575866699, 0.0002815723419189453
0, 0, 466, 0.40389084815979004, 0.0001857280731201172
0, 0, 467, 1.0743887424468994, 0.0004398822784423828
0, 0, 468, 0.00012540817260742188, 8.559226989746094e-05
