batch_size,epoch,rank,batch,fwd_start, fwd_data_rcvd, fwd_calc_done, fwd_end, bwd_start, bwd_data_rcvd, bwd_calc_done, bwd_end, opt_start, opt_end
512, 0, 0, 23, 1591110462.094, 1591110462.094, 1591110462.095, 1591110462.095, 1591110466.187, 1591110466.916, 1591110466.917, 1591110466.917, 1591110466.918, 1591110466.918
512, 0, 0, 24, 1591110462.569, 1591110464.858, 1591110464.859, 1591110464.859, 1591110468.341, 1591110468.341, 1591110468.343, 1591110468.343, 1591110468.343, 1591110468.344
512, 0, 0, 25, 1591110465.077, 1591110465.912, 1591110465.913, 1591110465.913, 1591110468.346, 1591110469.661, 1591110469.662, 1591110469.662, 1591110469.662, 1591110469.663
512, 0, 0, 26, 1591110466.184, 1591110466.185, 1591110466.186, 1591110466.186, 1591110470.222, 1591110470.243, 1591110470.244, 1591110470.244, 1591110470.245, 1591110470.245
512, 0, 0, 27, 1591110466.918, 1591110468.158, 1591110468.158, 1591110468.158, 1591110470.639, 1591110471.008, 1591110471.008, 1591110471.008, 1591110471.009, 1591110471.009
512, 0, 0, 28, 1591110468.344, 1591110468.345, 1591110468.345, 1591110468.345, 1591110471.353, 1591110471.89, 1591110471.891, 1591110471.891, 1591110471.892, 1591110471.892
512, 0, 0, 29, 1591110469.663, 1591110469.663, 1591110469.664, 1591110469.664, 1591110471.894, 1591110472.332, 1591110472.333, 1591110472.333, 1591110472.334, 1591110472.335
512, 0, 0, 30, 1591110470.245, 1591110470.246, 1591110470.247, 1591110470.247, 1591110472.775, 1591110473.125, 1591110473.133, 1591110473.133, 1591110473.134, 1591110473.135
512, 0, 0, 31, 1591110471.009, 1591110471.01, 1591110471.01, 1591110471.011, 1591110477.236, 1591110477.236, 1591110477.244, 1591110477.244, 1591110477.245, 1591110477.246
512, 0, 0, 32, 1591110471.892, 1591110471.893, 1591110471.894, 1591110471.894, 1591110477.703, 1591110478.15, 1591110478.15, 1591110478.15, 1591110478.151, 1591110478.151
512, 0, 0, 33, 1591110472.335, 1591110472.336, 1591110472.337, 1591110472.337, 1591110478.508, 1591110479.193, 1591110479.194, 1591110479.194, 1591110479.194, 1591110479.195
512, 0, 0, 34, 1591110473.135, 1591110477.041, 1591110477.042, 1591110477.042, 1591110479.543, 1591110479.596, 1591110479.597, 1591110479.597, 1591110479.598, 1591110479.599
512, 0, 0, 35, 1591110477.246, 1591110477.469, 1591110477.469, 1591110477.47, 1591110479.601, 1591110480.394, 1591110480.395, 1591110480.395, 1591110480.396, 1591110480.396
512, 0, 0, 36, 1591110478.151, 1591110478.152, 1591110478.153, 1591110478.153, 1591110481.201, 1591110481.201, 1591110481.202, 1591110481.202, 1591110481.203, 1591110481.203
512, 0, 0, 37, 1591110479.195, 1591110479.196, 1591110479.197, 1591110479.197, 1591110481.509, 1591110481.945, 1591110481.947, 1591110481.947, 1591110481.948, 1591110481.948
512, 0, 0, 38, 1591110479.599, 1591110479.6, 1591110479.601, 1591110479.601, 1591110483.421, 1591110483.421, 1591110483.428, 1591110483.428, 1591110483.428, 1591110483.429
512, 0, 0, 39, 1591110480.396, 1591110480.869, 1591110480.869, 1591110480.869, 1591110483.74, 1591110484.011, 1591110484.011, 1591110484.011, 1591110484.012, 1591110484.012
512, 0, 0, 40, 1591110481.203, 1591110481.205, 1591110481.206, 1591110481.206, 1591110485.224, 1591110485.224, 1591110485.231, 1591110485.231, 1591110485.233, 1591110485.234
512, 0, 0, 41, 1591110481.948, 1591110483.241, 1591110483.241, 1591110483.241, 1591110489.212, 1591110489.212, 1591110489.22, 1591110489.22, 1591110489.221, 1591110489.222
512, 0, 0, 42, 1591110483.429, 1591110483.43, 1591110483.43, 1591110483.43, 1591110489.716, 1591110490.042, 1591110490.053, 1591110490.053, 1591110490.053, 1591110490.054
512, 0, 0, 43, 1591110484.012, 1591110484.997, 1591110484.998, 1591110484.998, 1591110491.339, 1591110491.339, 1591110491.346, 1591110491.346, 1591110491.347, 1591110491.347
512, 0, 0, 44, 1591110485.234, 1591110489.034, 1591110489.035, 1591110489.036, 1591110491.657, 1591110492.148, 1591110492.149, 1591110492.149, 1591110492.15, 1591110492.151
512, 0, 0, 45, 1591110489.222, 1591110489.451, 1591110489.452, 1591110489.452, 1591110492.595, 1591110492.85, 1591110492.851, 1591110492.851, 1591110492.851, 1591110492.852
512, 0, 0, 46, 1591110490.054, 1591110491.157, 1591110491.158, 1591110491.158, 1591110493.212, 1591110493.58, 1591110493.581, 1591110493.581, 1591110493.582, 1591110493.582
512, 0, 0, 47, 1591110491.347, 1591110491.351, 1591110491.352, 1591110491.352, 1591110494.018, 1591110494.41, 1591110494.411, 1591110494.411, 1591110494.412, 1591110494.412
512, 0, 0, 48, 1591110492.151, 1591110492.151, 1591110492.152, 1591110492.152, 1591110495.387, 1591110495.387, 1591110495.391, 1591110495.391, 1591110495.392, 1591110495.392
512, 0, 0, 49, 1591110492.852, 1591110492.852, 1591110492.852, 1591110492.852, 1591110495.394, 1591110496.379, 1591110496.38, 1591110496.38, 1591110496.381, 1591110496.381
512, 0, 0, 50, 1591110493.582, 1591110493.583, 1591110493.583, 1591110493.583, 1591110496.383, 1591110496.873, 1591110496.874, 1591110496.874, 1591110496.874, 1591110496.875
512, 0, 0, 51, 1591110494.412, 1591110495.164, 1591110495.165, 1591110495.165, 1591110501.299, 1591110501.299, 1591110501.306, 1591110501.306, 1591110501.306, 1591110501.307
512, 0, 0, 52, 1591110495.392, 1591110495.393, 1591110495.393, 1591110495.393, 1591110501.309, 1591110502.096, 1591110502.097, 1591110502.097, 1591110502.098, 1591110502.098
512, 0, 0, 53, 1591110496.381, 1591110496.381, 1591110496.382, 1591110496.382, 1591110502.588, 1591110502.638, 1591110502.638, 1591110502.638, 1591110502.639, 1591110502.639
512, 0, 0, 54, 1591110496.875, 1591110501.126, 1591110501.127, 1591110501.127, 1591110503.06, 1591110503.523, 1591110503.524, 1591110503.524, 1591110503.525, 1591110503.525
512, 0, 0, 55, 1591110501.307, 1591110501.308, 1591110501.308, 1591110501.308, 1591110503.951, 1591110504.399, 1591110504.41, 1591110504.41, 1591110504.411, 1591110504.411
512, 0, 0, 56, 1591110502.099, 1591110502.372, 1591110502.373, 1591110502.373, 1591110504.747, 1591110505.065, 1591110505.065, 1591110505.065, 1591110505.066, 1591110505.066
512, 0, 0, 57, 1591110502.639, 1591110502.64, 1591110502.64, 1591110502.642, 1591110505.638, 1591110505.839, 1591110505.839, 1591110505.839, 1591110505.84, 1591110505.841
512, 0, 0, 58, 1591110503.525, 1591110503.525, 1591110503.526, 1591110503.526, 1591110507.519, 1591110507.519, 1591110507.524, 1591110507.524, 1591110507.525, 1591110507.525
512, 0, 0, 59, 1591110504.411, 1591110504.412, 1591110504.413, 1591110504.414, 1591110507.84, 1591110508.115, 1591110508.116, 1591110508.116, 1591110508.116, 1591110508.117
512, 0, 0, 60, 1591110505.066, 1591110505.318, 1591110505.319, 1591110505.319, 1591110508.437, 1591110509.174, 1591110509.176, 1591110509.176, 1591110509.179, 1591110509.18
512, 0, 0, 61, 1591110505.841, 1591110507.307, 1591110507.308, 1591110507.308, 1591110513.33, 1591110513.33, 1591110513.331, 1591110513.331, 1591110513.331, 1591110513.332
512, 0, 0, 62, 1591110507.525, 1591110507.525, 1591110507.526, 1591110507.526, 1591110513.606, 1591110513.994, 1591110513.995, 1591110513.995, 1591110513.996, 1591110513.996
512, 0, 0, 63, 1591110508.117, 1591110508.117, 1591110508.117, 1591110508.118, 1591110513.998, 1591110514.892, 1591110514.893, 1591110514.893, 1591110514.894, 1591110514.894
512, 0, 0, 64, 1591110509.18, 1591110513.099, 1591110513.103, 1591110513.103, 1591110514.895, 1591110515.453, 1591110515.454, 1591110515.454, 1591110515.454, 1591110515.455
512, 0, 0, 65, 1591110513.332, 1591110513.332, 1591110513.333, 1591110513.333, 1591110515.455, 1591110516.168, 1591110516.169, 1591110516.169, 1591110516.169, 1591110516.17
512, 0, 0, 66, 1591110513.997, 1591110513.997, 1591110513.997, 1591110513.998, 1591110516.17, 1591110516.506, 1591110516.507, 1591110516.507, 1591110516.508, 1591110516.508
512, 0, 1, 0, 1591110425.312, 1591110436.41, 1591110438.481, 1591110438.481, 1591110438.616, 1591110446.561, 1591110448.28, 1591110448.28, 1591110448.28, 1591110448.391
512, 0, 1, 1, 1591110438.481, 1591110438.481, 1591110438.578, 1591110438.578, 1591110448.584, 1591110448.584, 1591110448.603, 1591110448.603, 1591110448.604, 1591110448.822
512, 0, 1, 2, 1591110438.578, 1591110438.578, 1591110438.615, 1591110438.615, 1591110449.506, 1591110449.506, 1591110449.514, 1591110449.515, 1591110449.792, 1591110449.793
512, 0, 1, 3, 1591110448.391, 1591110448.391, 1591110448.391, 1591110448.391, 1591110449.999, 1591110450.207, 1591110450.221, 1591110450.221, 1591110450.221, 1591110450.222
512, 0, 1, 4, 1591110448.822, 1591110449.413, 1591110449.414, 1591110449.414, 1591110450.692, 1591110450.981, 1591110450.987, 1591110450.988, 1591110451.221, 1591110451.24
512, 0, 1, 5, 1591110449.793, 1591110449.826, 1591110449.827, 1591110449.855, 1591110451.414, 1591110451.588, 1591110451.594, 1591110451.594, 1591110451.945, 1591110451.946
512, 0, 1, 6, 1591110450.222, 1591110450.558, 1591110450.559, 1591110450.559, 1591110452.136, 1591110452.348, 1591110452.355, 1591110452.355, 1591110452.68, 1591110452.681
512, 0, 1, 7, 1591110451.24, 1591110451.251, 1591110451.252, 1591110451.252, 1591110452.944, 1591110452.944, 1591110452.949, 1591110452.949, 1591110453.134, 1591110453.135
512, 0, 1, 8, 1591110451.946, 1591110452.011, 1591110452.012, 1591110452.012, 1591110453.441, 1591110453.545, 1591110453.551, 1591110453.551, 1591110453.551, 1591110453.552
512, 0, 1, 9, 1591110452.681, 1591110452.695, 1591110452.696, 1591110452.696, 1591110454.073, 1591110454.358, 1591110454.369, 1591110454.369, 1591110454.712, 1591110454.713
512, 0, 1, 10, 1591110453.135, 1591110453.335, 1591110453.336, 1591110453.336, 1591110454.914, 1591110454.946, 1591110454.951, 1591110454.951, 1591110454.952, 1591110454.953
512, 0, 1, 11, 1591110453.552, 1591110453.896, 1591110453.897, 1591110453.897, 1591110455.619, 1591110455.975, 1591110455.981, 1591110455.981, 1591110456.155, 1591110456.156
512, 0, 1, 12, 1591110454.713, 1591110454.739, 1591110454.74, 1591110454.74, 1591110456.158, 1591110456.458, 1591110456.466, 1591110456.467, 1591110456.702, 1591110456.702
512, 0, 1, 13, 1591110454.953, 1591110455.452, 1591110455.454, 1591110455.454, 1591110456.957, 1591110457.259, 1591110457.264, 1591110457.264, 1591110457.265, 1591110457.265
512, 0, 1, 14, 1591110456.156, 1591110456.156, 1591110456.157, 1591110456.157, 1591110457.499, 1591110457.95, 1591110457.962, 1591110457.963, 1591110458.194, 1591110458.195
512, 0, 1, 15, 1591110456.702, 1591110456.774, 1591110456.774, 1591110456.774, 1591110458.503, 1591110458.571, 1591110458.577, 1591110458.577, 1591110458.578, 1591110458.578
512, 0, 1, 16, 1591110457.265, 1591110457.265, 1591110457.266, 1591110457.266, 1591110459.141, 1591110459.342, 1591110459.348, 1591110459.349, 1591110460.125, 1591110460.126
512, 0, 1, 17, 1591110458.195, 1591110458.382, 1591110458.383, 1591110458.383, 1591110460.232, 1591110460.296, 1591110460.301, 1591110460.302, 1591110460.302, 1591110460.302
512, 0, 1, 18, 1591110458.578, 1591110459.046, 1591110459.047, 1591110459.047, 1591110460.884, 1591110460.884, 1591110460.89, 1591110460.891, 1591110460.891, 1591110460.891
512, 0, 1, 19, 1591110460.126, 1591110460.126, 1591110460.127, 1591110460.127, 1591110461.429, 1591110461.679, 1591110461.684, 1591110461.684, 1591110461.685, 1591110461.685
512, 0, 1, 20, 1591110460.302, 1591110460.75, 1591110460.751, 1591110460.751, 1591110462.044, 1591110462.235, 1591110462.241, 1591110462.241, 1591110462.242, 1591110462.242
512, 0, 1, 21, 1591110460.891, 1591110461.314, 1591110461.314, 1591110461.315, 1591110462.84, 1591110462.997, 1591110463.002, 1591110463.003, 1591110463.239, 1591110463.239
512, 0, 1, 22, 1591110461.685, 1591110462.042, 1591110462.043, 1591110462.043, 1591110465.22, 1591110465.22, 1591110465.293, 1591110465.293, 1591110465.294, 1591110465.58
512, 0, 1, 23, 1591110462.242, 1591110462.696, 1591110462.697, 1591110462.697, 1591110466.386, 1591110466.386, 1591110466.393, 1591110466.393, 1591110466.394, 1591110466.395
512, 0, 1, 24, 1591110463.239, 1591110465.186, 1591110465.187, 1591110465.187, 1591110466.771, 1591110467.148, 1591110467.154, 1591110467.154, 1591110467.155, 1591110467.155
512, 0, 1, 25, 1591110465.58, 1591110466.287, 1591110466.287, 1591110466.288, 1591110468.622, 1591110468.622, 1591110468.631, 1591110468.631, 1591110468.632, 1591110468.822
512, 0, 1, 26, 1591110466.395, 1591110466.769, 1591110466.77, 1591110466.77, 1591110469.26, 1591110469.695, 1591110469.698, 1591110469.698, 1591110469.699, 1591110469.874
512, 0, 1, 27, 1591110467.155, 1591110468.53, 1591110468.531, 1591110468.531, 1591110470.43, 1591110470.43, 1591110470.441, 1591110470.441, 1591110470.441, 1591110470.655
512, 0, 1, 28, 1591110468.822, 1591110469.115, 1591110469.116, 1591110469.116, 1591110470.9, 1591110471.181, 1591110471.188, 1591110471.189, 1591110471.544, 1591110471.545
512, 0, 1, 29, 1591110469.874, 1591110470.275, 1591110470.276, 1591110470.276, 1591110471.67, 1591110471.963, 1591110471.969, 1591110471.969, 1591110472.196, 1591110472.197
512, 0, 1, 30, 1591110470.655, 1591110470.863, 1591110470.864, 1591110470.864, 1591110472.721, 1591110472.721, 1591110472.727, 1591110472.727, 1591110472.728, 1591110473.053
512, 0, 1, 31, 1591110471.545, 1591110471.566, 1591110471.567, 1591110471.567, 1591110473.185, 1591110473.581, 1591110473.585, 1591110473.585, 1591110473.871, 1591110473.871
512, 0, 1, 32, 1591110472.197, 1591110472.431, 1591110472.432, 1591110472.444, 1591110477.497, 1591110477.497, 1591110477.503, 1591110477.503, 1591110477.724, 1591110477.725
512, 0, 1, 33, 1591110473.053, 1591110473.053, 1591110473.054, 1591110473.054, 1591110477.964, 1591110478.339, 1591110478.345, 1591110478.346, 1591110478.734, 1591110478.735
512, 0, 1, 34, 1591110473.871, 1591110477.408, 1591110477.409, 1591110477.409, 1591110478.863, 1591110479.06, 1591110479.068, 1591110479.068, 1591110479.069, 1591110479.069
512, 0, 1, 35, 1591110477.725, 1591110477.929, 1591110477.93, 1591110477.93, 1591110479.756, 1591110479.898, 1591110479.904, 1591110479.904, 1591110479.904, 1591110479.905
512, 0, 1, 36, 1591110478.735, 1591110478.752, 1591110478.753, 1591110478.753, 1591110480.494, 1591110480.805, 1591110480.812, 1591110480.812, 1591110480.813, 1591110480.814
512, 0, 1, 37, 1591110479.069, 1591110479.672, 1591110479.673, 1591110479.673, 1591110481.283, 1591110481.543, 1591110481.552, 1591110481.553, 1591110481.553, 1591110481.554
512, 0, 1, 38, 1591110479.905, 1591110480.271, 1591110480.272, 1591110480.272, 1591110481.964, 1591110482.239, 1591110482.243, 1591110482.243, 1591110482.501, 1591110482.502
512, 0, 1, 39, 1591110480.814, 1591110481.281, 1591110481.282, 1591110481.282, 1591110483.622, 1591110483.622, 1591110483.633, 1591110483.634, 1591110483.634, 1591110483.921
512, 0, 1, 40, 1591110481.554, 1591110481.857, 1591110481.858, 1591110481.858, 1591110484.101, 1591110484.373, 1591110484.383, 1591110484.383, 1591110484.383, 1591110484.384
512, 0, 1, 41, 1591110482.502, 1591110483.522, 1591110483.523, 1591110483.523, 1591110485.467, 1591110485.467, 1591110485.473, 1591110485.473, 1591110485.473, 1591110485.706
512, 0, 1, 42, 1591110483.921, 1591110483.943, 1591110483.944, 1591110483.944, 1591110489.502, 1591110489.503, 1591110489.515, 1591110489.515, 1591110489.516, 1591110489.517
512, 0, 1, 43, 1591110484.384, 1591110485.372, 1591110485.373, 1591110485.373, 1591110490.137, 1591110490.17, 1591110490.175, 1591110490.175, 1591110490.175, 1591110490.38
512, 0, 1, 44, 1591110485.706, 1591110489.424, 1591110489.424, 1591110489.425, 1591110491.595, 1591110491.595, 1591110491.602, 1591110491.602, 1591110491.603, 1591110491.903
512, 0, 1, 45, 1591110489.517, 1591110489.979, 1591110489.98, 1591110489.98, 1591110492.138, 1591110492.324, 1591110492.329, 1591110492.329, 1591110492.33, 1591110492.629
512, 0, 1, 46, 1591110490.38, 1591110491.489, 1591110491.489, 1591110491.489, 1591110493.012, 1591110493.019, 1591110493.024, 1591110493.024, 1591110493.26, 1591110493.261
512, 0, 1, 47, 1591110491.903, 1591110491.941, 1591110491.942, 1591110491.942, 1591110493.566, 1591110493.939, 1591110493.945, 1591110493.945, 1591110493.946, 1591110494.307
512, 0, 1, 48, 1591110492.629, 1591110492.817, 1591110492.817, 1591110492.817, 1591110494.514, 1591110494.622, 1591110494.628, 1591110494.629, 1591110494.629, 1591110494.824
512, 0, 1, 49, 1591110493.261, 1591110493.413, 1591110493.414, 1591110493.414, 1591110495.638, 1591110495.638, 1591110495.65, 1591110495.65, 1591110495.651, 1591110495.652
512, 0, 1, 50, 1591110494.308, 1591110494.308, 1591110494.309, 1591110494.309, 1591110496.311, 1591110496.364, 1591110496.369, 1591110496.369, 1591110496.37, 1591110496.596
512, 0, 1, 51, 1591110494.824, 1591110495.551, 1591110495.552, 1591110495.552, 1591110497.137, 1591110497.157, 1591110497.162, 1591110497.162, 1591110497.162, 1591110497.339
512, 0, 1, 52, 1591110495.652, 1591110496.077, 1591110496.077, 1591110496.078, 1591110501.556, 1591110501.556, 1591110501.565, 1591110501.565, 1591110501.566, 1591110501.567
512, 0, 1, 53, 1591110496.596, 1591110496.945, 1591110496.945, 1591110496.946, 1591110502.142, 1591110502.269, 1591110502.274, 1591110502.274, 1591110502.274, 1591110502.434
512, 0, 1, 54, 1591110497.339, 1591110501.446, 1591110501.447, 1591110501.447, 1591110502.857, 1591110503.116, 1591110503.133, 1591110503.133, 1591110503.133, 1591110503.134
512, 0, 1, 55, 1591110501.567, 1591110502.003, 1591110502.004, 1591110502.004, 1591110503.621, 1591110503.918, 1591110503.924, 1591110503.924, 1591110503.924, 1591110504.325
512, 0, 1, 56, 1591110502.434, 1591110502.747, 1591110502.748, 1591110502.748, 1591110504.631, 1591110504.631, 1591110504.637, 1591110504.637, 1591110504.638, 1591110504.638
512, 0, 1, 57, 1591110503.134, 1591110503.501, 1591110503.502, 1591110503.502, 1591110504.946, 1591110505.35, 1591110505.355, 1591110505.355, 1591110505.355, 1591110505.608
512, 0, 1, 58, 1591110504.325, 1591110504.341, 1591110504.341, 1591110504.342, 1591110506.01, 1591110506.049, 1591110506.055, 1591110506.055, 1591110506.056, 1591110506.283
512, 0, 1, 59, 1591110504.638, 1591110504.912, 1591110504.912, 1591110504.913, 1591110507.755, 1591110507.755, 1591110507.767, 1591110507.767, 1591110507.988, 1591110507.989
512, 0, 1, 60, 1591110505.608, 1591110505.886, 1591110505.887, 1591110505.887, 1591110508.223, 1591110508.676, 1591110508.682, 1591110508.682, 1591110508.682, 1591110508.956
512, 0, 1, 61, 1591110506.283, 1591110507.658, 1591110507.659, 1591110507.659, 1591110508.957, 1591110509.213, 1591110509.218, 1591110509.218, 1591110509.219, 1591110509.405
512, 0, 1, 62, 1591110507.989, 1591110508.051, 1591110508.052, 1591110508.052, 1591110513.6, 1591110513.6, 1591110513.609, 1591110513.609, 1591110513.864, 1591110513.938
512, 0, 1, 63, 1591110508.956, 1591110508.956, 1591110508.956, 1591110508.956, 1591110514.094, 1591110514.559, 1591110514.564, 1591110514.564, 1591110514.565, 1591110514.818
512, 0, 1, 64, 1591110509.405, 1591110513.506, 1591110513.507, 1591110513.507, 1591110514.995, 1591110515.088, 1591110515.093, 1591110515.093, 1591110515.094, 1591110515.094
512, 0, 1, 65, 1591110513.938, 1591110513.938, 1591110513.939, 1591110513.939, 1591110515.095, 1591110515.784, 1591110515.79, 1591110515.79, 1591110515.791, 1591110516.045
512, 0, 1, 66, 1591110514.818, 1591110514.819, 1591110514.82, 1591110514.82, 1591110516.046, 1591110516.238, 1591110516.242, 1591110516.243, 1591110516.243, 1591110516.411
512, 0, 2, 0, 1591110425.311, 1591110438.634, 1591110441.714, 1591110441.714, 1591110442.032, 1591110442.675, 1591110446.386, 1591110446.386, 1591110446.463, 1591110446.464
512, 0, 2, 1, 1591110441.714, 1591110441.714, 1591110441.857, 1591110441.857, 1591110446.467, 1591110446.467, 1591110446.674, 1591110446.674, 1591110446.851, 1591110446.853
512, 0, 2, 2, 1591110446.464, 1591110446.464, 1591110446.467, 1591110446.467, 1591110448.853, 1591110448.853, 1591110448.871, 1591110448.871, 1591110449.071, 1591110449.073
512, 0, 2, 3, 1591110446.853, 1591110448.671, 1591110448.684, 1591110448.684, 1591110449.813, 1591110449.813, 1591110449.826, 1591110449.826, 1591110450.068, 1591110450.069
512, 0, 2, 4, 1591110449.073, 1591110449.574, 1591110449.579, 1591110449.579, 1591110450.304, 1591110450.576, 1591110450.586, 1591110450.598, 1591110450.885, 1591110450.887
512, 0, 2, 5, 1591110450.069, 1591110450.122, 1591110450.127, 1591110450.127, 1591110450.985, 1591110450.988, 1591110451.282, 1591110451.282, 1591110451.283, 1591110451.284
512, 0, 2, 6, 1591110450.887, 1591110450.94, 1591110450.984, 1591110450.984, 1591110451.907, 1591110451.956, 1591110451.963, 1591110451.963, 1591110452.179, 1591110452.181
512, 0, 2, 7, 1591110451.284, 1591110451.643, 1591110451.646, 1591110451.646, 1591110452.304, 1591110452.54, 1591110452.546, 1591110452.546, 1591110452.547, 1591110452.548
512, 0, 2, 8, 1591110452.181, 1591110452.225, 1591110452.229, 1591110452.229, 1591110453.157, 1591110453.197, 1591110453.204, 1591110453.204, 1591110453.4, 1591110453.401
512, 0, 2, 9, 1591110452.548, 1591110452.985, 1591110452.989, 1591110452.989, 1591110453.801, 1591110453.801, 1591110454.03, 1591110454.03, 1591110454.253, 1591110454.27
512, 0, 2, 10, 1591110453.401, 1591110453.796, 1591110453.8, 1591110453.8, 1591110454.572, 1591110454.628, 1591110454.635, 1591110454.635, 1591110454.865, 1591110454.867
512, 0, 2, 11, 1591110454.27, 1591110454.303, 1591110454.308, 1591110454.308, 1591110455.433, 1591110455.433, 1591110455.444, 1591110455.444, 1591110455.777, 1591110455.778
512, 0, 2, 12, 1591110454.867, 1591110455.144, 1591110455.161, 1591110455.161, 1591110456.037, 1591110456.037, 1591110456.046, 1591110456.046, 1591110456.275, 1591110456.277
512, 0, 2, 13, 1591110455.778, 1591110455.778, 1591110455.782, 1591110455.782, 1591110456.789, 1591110456.789, 1591110456.796, 1591110456.796, 1591110457.013, 1591110457.015
512, 0, 2, 14, 1591110456.277, 1591110456.602, 1591110456.606, 1591110456.606, 1591110457.272, 1591110457.501, 1591110457.509, 1591110457.509, 1591110457.948, 1591110457.95
512, 0, 2, 15, 1591110457.015, 1591110457.065, 1591110457.07, 1591110457.07, 1591110458.116, 1591110458.116, 1591110458.127, 1591110458.137, 1591110458.414, 1591110458.416
512, 0, 2, 16, 1591110457.95, 1591110457.95, 1591110457.954, 1591110457.954, 1591110458.918, 1591110458.918, 1591110458.934, 1591110458.934, 1591110458.935, 1591110458.936
