epoch,rank, batch,next,cuda
0, 0, 0, 2.9292619228363037, 0.11813664436340332
0, 0, 1, 0.0003418922424316406, 0.03638768196105957
0, 0, 2, 0.00018215179443359375, 0.04437851905822754
0, 0, 3, 0.00029277801513671875, 0.0015354156494140625
0, 0, 4, 0.0005376338958740234, 0.0007479190826416016
0, 0, 5, 0.0002510547637939453, 0.00023937225341796875
0, 0, 6, 0.0002608299255371094, 0.00010609626770019531
0, 0, 7, 0.0002834796905517578, 0.00010442733764648438
0, 0, 8, 0.0002865791320800781, 0.00025725364685058594
0, 0, 9, 0.00026297569274902344, 0.003950595855712891
0, 0, 10, 0.0003705024719238281, 0.00027823448181152344
0, 0, 11, 0.0002818107604980469, 0.0006353855133056641
0, 0, 12, 0.0002651214599609375, 0.00010442733764648438
0, 0, 13, 0.0005130767822265625, 0.0015971660614013672
0, 0, 14, 0.0002872943878173828, 0.00010609626770019531
0, 0, 15, 0.0003612041473388672, 0.00012302398681640625
0, 0, 16, 0.00019097328186035156, 0.00023436546325683594
0, 0, 17, 0.00039386749267578125, 0.00014400482177734375
0, 0, 18, 0.0003006458282470703, 0.0003867149353027344
0, 0, 19, 0.0006778240203857422, 0.00019097328186035156
0, 0, 20, 0.0009207725524902344, 0.0003666877746582031
0, 0, 21, 0.0005247592926025391, 0.0006067752838134766
0, 0, 22, 0.00034308433532714844, 0.00028014183044433594
0, 0, 23, 0.00031447410583496094, 9.489059448242188e-05
0, 0, 24, 2.0067481994628906, 0.0003323554992675781
0, 0, 25, 0.39911770820617676, 0.0005307197570800781
0, 0, 26, 0.7727870941162109, 0.0006084442138671875
0, 0, 27, 0.4371025562286377, 0.000553131103515625
0, 0, 28, 0.0002732276916503906, 0.00024127960205078125
0, 0, 29, 0.2130720615386963, 0.0018944740295410156
0, 0, 30, 0.0003342628479003906, 0.000293731689453125
0, 0, 31, 0.9524521827697754, 0.0006961822509765625
0, 0, 32, 0.0006504058837890625, 0.00024127960205078125
0, 0, 33, 0.0003921985626220703, 0.0002894401550292969
0, 0, 34, 2.0905442237854004, 0.0005640983581542969
0, 0, 35, 0.22019338607788086, 0.000225067138671875
0, 0, 36, 1.3039500713348389, 0.0005509853363037109
0, 0, 37, 0.0004189014434814453, 0.001790761947631836
0, 0, 38, 0.00038909912109375, 0.00014853477478027344
0, 0, 39, 0.0004191398620605469, 0.00029540061950683594
0, 0, 40, 0.00032019615173339844, 0.0009932518005371094
0, 0, 41, 0.27785229682922363, 0.0004949569702148438
0, 0, 42, 0.0002932548522949219, 0.00010371208190917969
0, 0, 43, 0.0003910064697265625, 0.00011563301086425781
0, 0, 44, 2.1970958709716797, 0.00041961669921875
0, 0, 45, 0.7204763889312744, 0.00022792816162109375
0, 0, 46, 1.0796809196472168, 0.0005114078521728516
0, 0, 47, 0.0002684593200683594, 0.00023674964904785156
0, 0, 48, 0.0003230571746826172, 0.00012302398681640625
0, 0, 49, 0.0003216266632080078, 0.0003342628479003906
0, 0, 50, 0.00025582313537597656, 0.00025844573974609375
0, 0, 51, 0.0004181861877441406, 0.0001251697540283203
0, 0, 52, 0.00024437904357910156, 0.0003032684326171875
0, 0, 53, 0.00025343894958496094, 0.00025177001953125
0, 0, 54, 3.134336233139038, 0.0003247261047363281
0, 0, 55, 0.0003421306610107422, 0.00029730796813964844
0, 0, 56, 0.912329912185669, 0.0002295970916748047
0, 0, 57, 0.0003247261047363281, 0.0002505779266357422
0, 0, 58, 0.0002741813659667969, 0.00011110305786132812
0, 0, 59, 0.0002651214599609375, 0.0002894401550292969
0, 0, 60, 0.0002562999725341797, 0.000286102294921875
0, 0, 61, 0.00040221214294433594, 0.0004229545593261719
0, 0, 62, 0.0002734661102294922, 0.00011992454528808594
0, 0, 63, 0.0004432201385498047, 0.0037412643432617188
0, 0, 64, 2.933849811553955, 0.00033974647521972656
0, 0, 65, 0.0002777576446533203, 9.465217590332031e-05
0, 0, 66, 0.25939393043518066, 0.00018978118896484375
0, 0, 67, 0.00028824806213378906, 0.00030422210693359375
0, 0, 68, 0.00031828880310058594, 0.00011920928955078125
0, 0, 69, 0.0002818107604980469, 0.00038170814514160156
0, 0, 70, 0.0002808570861816406, 0.0002574920654296875
0, 0, 71, 0.00025010108947753906, 0.0002377033233642578
0, 0, 72, 0.00023674964904785156, 0.00022029876708984375
0, 0, 73, 0.0003228187561035156, 0.00033783912658691406
0, 0, 74, 3.492682695388794, 0.0002574920654296875
0, 0, 75, 0.0002510547637939453, 8.988380432128906e-05
0, 0, 76, 0.0003345012664794922, 0.0002560615539550781
0, 0, 77, 0.0003464221954345703, 0.00028324127197265625
0, 0, 78, 0.0003514289855957031, 0.00010991096496582031
0, 0, 79, 0.0003211498260498047, 0.0002396106719970703
0, 0, 80, 0.0003094673156738281, 0.00010919570922851562
0, 0, 81, 0.00032210350036621094, 0.00023865699768066406
0, 0, 82, 0.0003726482391357422, 0.00013756752014160156
0, 0, 83, 0.0004019737243652344, 0.00012755393981933594
